vin|year|make|model|trim|pricecategory|pricevariance|price|mileage|city|state|colorexterior|colorinterior|accidenthist|owner|usage
JTDEPRAE9LJ003400|2020|Toyota|Corolla|LE CVT|Fair Price|$4 off avg. list price|15990|23934|Doral|FL|Black|Unknown|no|1|personal
2C3CDXHG7KH608032|2019|Dodge|Charger|GT RWD|Great Price|$399 off avg. list price|25723|14417|Fort Smith|AR|Black|Black|no|1|personal
1FAFP53UX2A125785|2002|Ford|Taurus|SE Standard Sedan|Excellent Price|$288 off avg. list price|1999|208143|Gautier|MS|Silver|Unknown|no|5|personal
1FATP8UH6K5109338|2019|Ford|Mustang|EcoBoost Premium Convertible|Great Price|$982 off avg. list price|24976|23156|Oklahoma City|OK|Silver|Black|no|2|personal
WDDHH8JB4CA604553|2012|Mercedes-Benz|E-Class|E 350 4MATIC Luxury Wagon|||11995|129485|Westport|MA|Silver|Black|no|1|personal
2HGFG12867H553287|2007|Honda|Civic|EX Coupe Automatic|Excellent Price|$752 off avg. list price|4469|83802|Hallandale|FL|Black|Gray|1|1|personal
19XFC1F37HE018636|2017|Honda|Civic|EX-T Sedan CVT|Excellent Price|$1414 off avg. list price|15400|29442|Phoenix|AZ|White|Unknown|no|1|personal
KNAFG528597259073|2009|Kia|Rondo|LX I4|Excellent Price|$768 off avg. list price|5499|68000|Tucson|AZ|White|Beige|no|2|fleet
1HGCR2F30HA262012|2017|Honda|Accord|LX Sedan CVT|Excellent Price|$860 off avg. list price|14667|31191|Cincinnati|OH|Gray|Black|no|1|personal
4T1B11HK9KU193578|2019|Toyota|Camry|L Automatic|Great Price|$634 off avg. list price|19799|26490|Canton|GA|Black|Gray|no|1|personal
KNMAT2MV2HP587754|2017|Nissan|Rogue|2017.5 S AWD|Excellent Price||14992|38451|Houston|TX|Silver|Black|no|1|personal
5NPEB4AC8DH625478|2013|Hyundai|Sonata|GLS 2.4L|Excellent Price|$264 off avg. list price|4990|143927|Merritt Island|FL|Silver|Gray|no|3|fleet
5YFEPRAE4LP050488|2020|Toyota|Corolla|LE CVT|Great Price|$154 off avg. list price|18888|13816|Whittier|CA|White|Black|no|1|personal
1N4BL4BVXKC155808|2019|Nissan|Altima|S FWD|Great Price||15693|43334|Dallas|TX|Blue|Black|no|2|fleet
4T1BF1FK7HU439301|2017|Toyota|Camry|SE I4 Automatic|Excellent Price|$1111 off avg. list price|11495|106681|Abingdon|MD|White|Unknown|no|1|personal
4T1B11HK2KU211175|2019|Toyota|Camry|SE Automatic|Great Price|$262 off avg. list price|19488|39942|Fort Dodge|IA|Silver|Black|no|2|personal
4JGDA5GB8HA866193|2017|Mercedes-Benz|GLE|GLE 400 4MATIC SUV|Great Price|$1076 off avg. list price|41494|27085|Fairfield|CA|White|Beige|no|1|personal
KNMAT2MV6HP562372|2017|Nissan|Rogue|SV AWD|Great Price|$586 off avg. list price|17000|35193|Indianapolis|IN|White|Black|no|1|personal
1FA6P8TH0K5150787|2019|Ford|Mustang|EcoBoost Premium Fastback|Great Price|$753 off avg. list price|23995|29907|Kennesaw|GA|Silver|Black|1|1|personal
2HKRW2H58HH623317|2017|Honda|CR-V|EX AWD|Great Price|$662 off avg. list price|21736|26018|Riverhead|NY|Gray|Black|no|1|personal
WDBUF87X58B239611|2008|Mercedes-Benz|E-Class|E 350 4MATIC Luxury Sedan|Excellent Price|$1236 off avg. list price|5999|160473|Lynnwood|WA|Silver|Gray|no|2|personal
KNDJP3A59G7305963|2016|Kia|Soul|+ Automatic|Excellent Price||11491|35873|Katy|TX|Black|Gray|no|2|personal
KNDJP3A5XK7656079|2019|Kia|Soul|+ Automatic|Great Price|$268 off avg. list price|13378|31653|Scottsdale|AZ|Black|Black|no|1|personal
JTDZN3EU1C3122634|2012|Toyota|Prius v|Two|Excellent Price||6995|137124|Fort Worth|TX|Blue|Gray|no|3|personal
JN8AY2ND2K9088122|2019|Nissan|Armada|SL RWD|Excellent Price|$1433 off avg. list price|31877|26320|Surprise|AZ|Black|Black|no|1|fleet
4T1B11HK7KU232443|2019|Toyota|Camry|LE Automatic|Great Price|$412 off avg. list price|19317|6795|East Greenwich|RI|Blue|Unknown|1|2|personal
19XFB2F54DE051257|2013|Honda|Civic|LX Sedan Automatic|Excellent Price|$945 off avg. list price|8000|102802|Warner Robins|GA|Gray|Gray|no|2|fleet
KM8J23A48KU964676|2019|Hyundai|Tucson|SE FWD|Excellent Price|$688 off avg. list price|14495|34313|Conyers|GA|White|Gray|no|1|personal
3N1CN7AP9KL851368|2019|Nissan|Versa|SV Sedan CVT|Excellent Price|$516 off avg. list price|11972|27104|Bullhead City|AZ|Red|Black|no|1|personal
3N1CE2CP3FL432177|2015|Nissan|Versa|Note 1.6 S Plus CVT|Excellent Price|$453 off avg. list price|5995|102840|San Diego|CA|White|Black|no|2|personal
WBY1Z4C52GV507888|2016|BMW|i3|60 Ah with Range Extender|Excellent Price|$2176 off avg. list price|17995|39589|Midlothian|VA|Black|Gray|no|1|personal
5N1AT2MV5KC758782|2019|Nissan|Rogue|SV AWD|Excellent Price||16473|36591|Austin|TX|Black|Black|no|1|personal
KNMAT2MT6KP507524|2019|Nissan|Rogue|SV FWD|Fair Price|At or near avg. list price|17990|33706|St. Augustine|FL|Silver|Black|no|1|personal
3C6UR5DJ9KG581690|2019|Ram|2500|Big Horn Crew Cab 6'4" Box 4WD|Great Price|$611 off avg. list price|42438|11099|Fort Myers|FL|Black|Black|1|2|personal
2T2BZMCA2HC122026|2017|Lexus|RX|RX 350 AWD|Great Price|$1024 off avg. list price|34995|11444|Anchorage|AK|White|Unknown|1|1|personal
2T2BZMCA2HC128621|2017|Lexus|RX|RX 350 AWD|Excellent Price|$1731 off avg. list price|30655|23409|Macon|GA|Blue|Brown|no|1|personal
3N1CN7AP2KL868741|2019|Nissan|Versa|SV Sedan CVT|Great Price|$206 off avg. list price|11991|19019|Durham|NC|Silver|Black|no|1|personal
4JGDA5JB3HA891091|2017|Mercedes-Benz|GLE|GLE 350 SUV RWD|Excellent Price||32415|34240|Carrollton|TX|Silver|Beige|no|1|personal
SHHFK7H54HU427352|2017|Honda|Civic|EX Hatchback CVT|Excellent Price|$694 off avg. list price|16981|26647|Maple Shade|NJ|White|Unknown|1|1|personal
1FMJK1JTXKEA28693|2019|Ford|Expedition|Max XLT 4WD|Great Price|$1136 off avg. list price|39498|36782|Hot Springs|AR|White|Black|no||personal
KNDJP3A5XK7690135|2019|Kia|Soul|+ Automatic|Excellent Price|$672 off avg. list price|13545|21423|Lake Park|FL|Gray|Black|no|1|personal
2C3CDZBT6KH571380|2019|Dodge|Challenger|R/T RWD|Great Price|$870 off avg. list price|29277|10535|Clermont|FL|Gray|Black|no|1|personal
5NPDH4AE9EH512524|2014|Hyundai|Elantra|SE Sedan Automatic|Excellent Price|$824 off avg. list price|5999|100901|Manassas|VA|Gold|Gray|no|4|fleet
3N1AB7AP2KY223672|2019|Nissan|Sentra|SV CVT|Great Price|$238 off avg. list price|12521|34121|Matteson|IL|Blue|Black|no|1|personal
1C4RJEBG0KC656521|2019|Jeep|Grand Cherokee|Limited RWD|Great Price|$882 off avg. list price|26625|25872|Wesley Chapel|FL|White|Black|no|1|personal
2C4RC1BG5GR141418|2016|Chrysler|Town & Country|Touring|Excellent Price|$1214 off avg. list price|11900|86611|Selma|CA|Gray|Black|no|2|fleet
WD4PG2EEXG3082165|2016|Mercedes-Benz|Metris Passenger Van|Standard Roof 126" Wheelbase|Excellent Price||14979|109000|Boerne|TX|White|Black|no|1|personal
1C6RR7MT6ES112119|2014|Ram|1500|Sport Crew Cab 5'7" Box 4WD|Excellent Price|$1088 off avg. list price|16500|148194|Rosedale|MD|White|Black|no|1|personal
1FMCU03G99KA44361|2009|Ford|Escape|XLT 3.0L V6 Automatic FWD|Excellent Price|$734 off avg. list price|5995|112857|Honolulu|HI|Gray|Black|no|3|personal
1FM5K7D85KGB25736|2019|Ford|Explorer|XLT FWD|Excellent Price|$3693 off avg. list price|20999|22564|Gilbert|AZ|Black|Black|1|1|personal
1GNSKBKC7KR353444|2019|Chevrolet|Tahoe|LT 4WD|Great Price|$1220 off avg. list price|41493|22693|Saint Cloud|FL|Silver|Black|no|1|personal
3FADP4BJXKM124518|2019|Ford|Fiesta|SE Sedan|Great Price|$437 off avg. list price|12155|18120|Lillington|NC|Gray|Unknown|no|1|personal
4T1B11HK9KU170317|2019|Toyota|Camry|SE Automatic|Excellent Price|$1045 off avg. list price|18900|27751|Lancaster|MA|Gray|Black|no|1|personal
1G1PC5SB6E7207257|2014|Chevrolet|Cruze|LT with 1LT Automatic|Excellent Price|$932 off avg. list price|5997|100737|Greeley|CO|Red|Black|1|1|personal
1N4AL3AP7DN403609|2013|Nissan|Altima|2.5 SV Sedan|Excellent Price||5991|128834|Austin|TX|Silver|Black|no|5|fleet
5N1DR2MN0KC624175|2019|Nissan|Pathfinder|SV FWD|Great Price||21495|30405|Killeen|TX|Black|Black|no|1|personal
3N1AB7AP2KY320984|2019|Nissan|Sentra|S CVT|Excellent Price|$733 off avg. list price|12000|26649|Delaware|OH|White|Black|no|1|personal
1N4BL4EV2KC190225|2019|Nissan|Altima|SL FWD|Great Price|$339 off avg. list price|19289|40809|Waynesville|MO|Silver|Black|no|1|personal
1G1ZD5ST5KF105044|2019|Chevrolet|Malibu|LT with 1LT|Great Price|$381 off avg. list price|15077|44819|Alpharetta|GA|White|Black|no|1|personal
5NMS2CAD5KH113886|2019|Hyundai|Santa Fe|SE 2.4L AWD|Great Price|$160 off avg. list price|18989|25041|Colorado Springs|CO|Blue|Unknown|no|1|personal
1GKS2GKC7KR373770|2019|GMC|Yukon|XL SLT 4WD|Fair Price|$308 off avg. list price|47987|22838|Concord|NH|Gray|Black|no|1|personal
5XXGT4L35KG327126|2019|Kia|Optima|LX|Excellent Price|$610 off avg. list price|13632|43022|Maysville|KY|Gray|Black|no|1|personal
1G1ZD5ST5KF143468|2019|Chevrolet|Malibu|LT with 1LT|Great Price|$270 off avg. list price|17233|35739|Antioch|TN|Black|Black|no|1|personal
1N6DD0ER8KN780331|2019|Nissan|Frontier|SV Crew Cab 2WD Automatic|Great Price|$327 off avg. list price|24789|7200|Garden City|GA|Black|Gray|no|1|personal
1FMCU0DG0BKC10903|2011|Ford|Escape|XLT FWD|Excellent Price|$468 off avg. list price|5395|170222|Mesa|AZ|White|Gray|no|2|personal
1N4BL3AP7DN436064|2013|Nissan|Altima|3.5 SV Sedan|Excellent Price|$871 off avg. list price|8995|72342|Ft Myers|FL|Silver|Black|no|2|personal
3KPF24AD1KE108487|2019|Kia|Forte|LXS IVT|Great Price|$458 off avg. list price|14500|25061|Eden|NC|Gray|Black|no|1|personal
1N4BL4BVXKC177436|2019|Nissan|Altima|S FWD|Great Price|$236 off avg. list price|15999|21934|Fort Myers|FL|White|Black|no|1|personal
3C4PDCEG2KT717225|2019|Dodge|Journey|GT FWD|Great Price||16624|33936|Pasadena|TX|White|Black|no|1|personal
JTDKBRFU3H3551762|2017|Toyota|Prius|Four|||9500|184556|Garland|TX|White|Beige|3|1|fleet
3GNAXUEV4LS528396|2020|Chevrolet|Equinox|LT with 1LT AWD|Great Price|$592 off avg. list price|21750|18618|Norman|OK|Silver|Black|no|1|personal
3FA6P0RU2KR240221|2019|Ford|Fusion|Hybrid Titanium FWD|Excellent Price|$854 off avg. list price|18999|20679|Dacono|CO|White|Black|no|1|personal
2G11Z5S36K9131885|2019|Chevrolet|Impala|LT with 1LT|Great Price|$247 off avg. list price|17958|30535|New Rochelle|NY|Black|Black|no|1|personal
1G11Z5SA4KU137959|2019|Chevrolet|Impala|LT with 1LT|Great Price|$592 off avg. list price|16977|28873|Newnan|GA|White|Black|no|1|personal
1FDUF5GY3CEA83791|2012|Ford|Super Duty F-550|2WD Reg Cab 141" WB 60" CA XL|Excellent Price|$2595 off avg. list price|14900|207280|Grandville|MI|White|Gray|no|1|personal
1FATP8UH5K5170244|2019|Ford|Mustang|EcoBoost Convertible|Great Price|$419 off avg. list price|22514|30898|Sacramento|CA|White|Black|no|1|personal
3FA6P0D99KR186869|2019|Ford|Fusion|Titanium AWD|Excellent Price|$881 off avg. list price|18199|32013|Victorville|CA|Silver|Black|no|1|personal
19XFA1F5XAE001651|2010|Honda|Civic|LX Sedan Automatic|Excellent Price|$512 off avg. list price|5750|122008|Scottsdale|AZ|Gray|Unknown|1|1|personal
3C3CFFGE4FT732521|2015|FIAT|500|500e Hatch|Excellent Price|$1272 off avg. list price|7995|19785|La Crescenta|CA|Black|Black|no|2|personal
WDDWF4KB5HR216308|2017|Mercedes-Benz|C-Class|C 300 4MATIC Sedan|Excellent Price|$1024 off avg. list price|23995|36359|Willowbrook|IL|Black|Black|no|1|personal
2C3CDXHG1KH567140|2019|Dodge|Charger|GT RWD|Great Price|$656 off avg. list price|23171|39750|Montclair|CA|Black|Black|no|1|fleet
3FA6P0LU4KR182542|2019|Ford|Fusion|Hybrid SE FWD|Fair Price|$4 off avg. list price|13995|35650|Chantilly|VA|White|Black|no|2|personal
1FMJK1JTXKEA33604|2019|Ford|Expedition|Max XLT 4WD|Great Price|$1450 off avg. list price|45594|23710|Oklahoma City|OK|Black|Unknown|no|1|personal
3FA6P0LU2KR112652|2019|Ford|Fusion|Hybrid SE FWD|Great Price|$234 off avg. list price|17495|6960|Webster|NY|Blue|Black|no|1|personal
2T1BURHE7FC370233|2015|Toyota|Corolla|L Automatic|Excellent Price|$917 off avg. list price|11500|41248|Escondido|CA|Silver|Gray|no|2|fleet
1C4HJXEN3KW535871|2019|Jeep|Wrangler|Unlimited Sahara|Excellent Price|$1948 off avg. list price|35945|19187|Taylorville|IL|Gray|Black|no|1|personal
1FADP5AU5GL105109|2016|Ford|C-Max|Hybrid SE|Excellent Price|$1042 off avg. list price|6995|82438|Daytona Beach|FL|White|Gray|no|1|personal
1FTEW1EF5GKE50264|2016|Ford|F-150|XLT SuperCrew 5.5' Box 4WD|Excellent Price|$3906 off avg. list price|24990|94089|Punta Gorda|FL|White|Unknown|no|2|personal
5XXGT4L39JG223141|2018|Kia|Optima|LX|Excellent Price||13990|32490|Blue Mound|TX|White|Black|no|2|personal
5NPD84LF7KH442328|2019|Hyundai|Elantra|SEL 2.0L Automatic|Fair Price||14776|32040|Spring|TX|Blue|Gray|no|1|personal
5GRGN23U96H103680|2006|HUMMER|H2|SUV|Excellent Price|$2190 off avg. list price|18977|110148|San Diego|CA|Black|Black|no|3|fleet
1FATP8UH2K5159895|2019|Ford|Mustang|EcoBoost Premium Convertible|Great Price|$425 off avg. list price|23695|30939|Casa Grande|AZ|White|Blue|no|1|personal
3N1AB7AP2KY245994|2019|Nissan|Sentra|SV CVT|Excellent Price|$540 off avg. list price|10899|9602|Phoenix|AZ|White|Black|no|1|personal
1GAZGPFG8K1229189|2019|Chevrolet|Express Passenger|3500 LT LWB|Great Price||23010|18204|Stafford|TX|White|Gray|no|1|fleet
JHLRE3H72BC014921|2011|Honda|CR-V|EX-L FWD|Excellent Price|$999 off avg. list price|7995|123791|Bealeton|VA|Silver|Gray|no|3|fleet
5N1AT2MV0HC760741|2017|Nissan|Rogue|SL AWD|Excellent Price|$1634 off avg. list price|16577|27617|Stafford|VA|Black|Black|2|1|fleet
1N4BL3AP1DN513947|2013|Nissan|Altima|3.5 SL Sedan|Excellent Price||9000|88600|Spring|TX|Gray|Beige|no|2|personal
3FA6P0LU7KR207224|2019|Ford|Fusion|Hybrid SE FWD|Great Price||15900|40457|Abilene|TX|Gray|Unknown|no|1|personal
2C3CCAEG8KH568578|2019|Chrysler|300|Limited RWD|Great Price|$421 off avg. list price|20273|26059|Phoenix|AZ|White|Black|no|1|personal
JTNBK46K087302342|2008|Toyota|Camry|SE V6 Automatic|||4983|143068|Selma|TX|Silver|Unknown|no||personal
WAUBJBFM9CA121407|2012|Audi|A3|Premium Hatchback 2.0 TDI FrontTrak S tronic FWD|||7999|100465|Dayton|OH|White|Beige|no|3|fleet
2C4RDGCG4KR565339|2019|Dodge|Grand Caravan|SXT|Great Price|$190 off avg. list price|17190|40077|Middletown|CT|Silver|Black|no|1|personal
JTDKN3DU2C1503181|2012|Toyota|Prius|One|Excellent Price|$1076 off avg. list price|7199|143952|Burlington|NC|Silver|Gray|no|1|personal
2C4RDGCG6KR619806|2019|Dodge|Grand Caravan|SXT|Fair Price|$100 off avg. list price|16888|34183|Camp Verde|AZ|White|Black|no|1|fleet
1GNSCHKC8KR372679|2019|Chevrolet|Suburban|LT RWD|Great Price|$998 off avg. list price|37524|36978|St. Augustine|FL|Black|Black|no|1|personal
2C3CCAEG1KH555767|2019|Chrysler|300|Limited RWD|Great Price|$776 off avg. list price|21548|26794|San Bernardino|CA|Red|Black|no|1|fleet
JTHBB1BA6B2045142|2011|Lexus|HS|HS 250h|Excellent Price|$1148 off avg. list price|10899|84341|La Mesa|CA|Silver|Black|no|2|personal
1HGCR2F18HA173867|2017|Honda|Accord|Sport Special Edition Sedan CVT|Excellent Price|$931 off avg. list price|18325|33552|Yakima|WA|Black|Unknown|no|1|personal
KNMAT2MT4HP584742|2017|Nissan|Rogue|2017.5 SV FWD|Excellent Price|$1002 off avg. list price|15478|28857|Vero Beach|FL|Black|Black|no|1|personal
3N1AB7AP0KL624084|2019|Nissan|Sentra|SV CVT|Great Price|$229 off avg. list price|13379|35087|Memphis|TN|Silver|Black|no|1|personal
5XXGT4L33LG441269|2020|Kia|Optima|LX Automatic|Excellent Price|$1051 off avg. list price|18995|19|Sebring|FL|Gray|Black|no|1|personal
WA1BY74L48D054897|2008|Audi|Q7|Premium 3.6L quattro|Excellent Price|$702 off avg. list price|7900|108982|Chicago|IL|Black|Unknown|no|5|personal
JTEBU5JR1K5637889|2019|Toyota|4Runner|SR5 4WD|Fair Price||35950|33762|Amarillo|TX|Silver|Unknown|no|1|personal
KM8J2CA44KU841022|2019|Hyundai|Tucson|SE AWD|Excellent Price|$950 off avg. list price|16987|30733|Tulsa|OK|Red|Black|no|2|personal
5NMS2CAD1KH117515|2019|Hyundai|Santa Fe|SE 2.4L AWD|Great Price|$201 off avg. list price|21990|15336|Downers Grove|IL|Red|Black|no|1|personal
55SWF4JB5HU189594|2017|Mercedes-Benz|C-Class|C 300 Sedan RWD|Excellent Price||21995|34745|Houston|TX|White|Unknown|no|3|personal
JN1CV6AP7CM620633|2012|INFINITI|G|G37 Journey Sedan RWD Automatic|Excellent Price|$987 off avg. list price|7999|113832|Orlando|FL|Black|Gray|1|2|personal
3C4PDCBBXKT707714|2019|Dodge|Journey|SE FWD|Excellent Price|$752 off avg. list price|17991|4366|Daphne|AL|Gray|Black|no|1|personal
KM8J2CA49KU883590|2019|Hyundai|Tucson|SE AWD|Excellent Price||16590|31680|Blue Mound|TX|Gray|Gray|no|1|personal
2HGFB2F57DH516586|2013|Honda|Civic|LX Sedan Automatic|Excellent Price|$773 off avg. list price|7500|99719|Sandy|UT|Silver|Gray|no|1|personal
58ABK1GG4HU042935|2017|Lexus|ES|ES 350|Great Price|$735 off avg. list price|26998|23272|Clearwater|FL|White|Beige|no|1|personal
5J6RE38357L001656|2007|Honda|CR-V|LX FWD|Excellent Price|$790 off avg. list price|5000|131814|Indianapolis|IN|Red|Gray|1|2|personal
WBA8B9G38HNU54039|2017|BMW|3 Series|330i Sedan RWD|Excellent Price|$2122 off avg. list price|18400|50512|Cookeville|TN|White|Unknown|no|1|personal
5YFEPRAEXLP081115|2020|Toyota|Corolla|LE CVT|Fair Price||18950|4989|Amarillo|TX|Black|Unknown|no|1|personal
5NPD84LFXKH477459|2019|Hyundai|Elantra|SEL 2.0L Automatic|Fair Price|$114 off avg. list price|13934|39585|Ellicott City|MD|White|Black|no|1|personal
1N4AL3AP0DC232083|2013|Nissan|Altima|2.5 S Sedan|Excellent Price|$719 off avg. list price|6013|169565|Staunton|VA|Red|Black|no|2|personal
KM8J23A45HU506134|2017|Hyundai|Tucson|SE FWD|Excellent Price|$771 off avg. list price|15200|29316|Council Bluffs|IA|Gray|Black|no|1|personal
5YFEPRAE3LP004280|2020|Toyota|Corolla|LE CVT|Great Price||15499|24408|Boerne|TX|White|Black|1|1|fleet
1N6AD0EV4KN723608|2019|Nissan|Frontier|SV Crew Cab 4WD Automatic|Great Price|$483 off avg. list price|26995|20387|Santa Maria|CA|Gray|Gray|no|1|personal
3FA6P0LU7KR221124|2019|Ford|Fusion|Hybrid SE FWD|Great Price||14495|35231|Arlington|TX|Red|Gray|no|1|fleet
3C4NJDDB7KT811158|2019|Jeep|Compass|Trailhawk 4WD|Fair Price|$136 off avg. list price|23995|16002|Orland Park|IL|Gray|Black|no|1|personal
WDBJF55F4VA346615|1997|Mercedes-Benz|E-Class|E 320|Excellent Price|$1036 off avg. list price|4995|65504|Mooresville|NC|Blue|Gray|no|3|personal
WBY1Z2C51FV555773|2015|BMW|i3|60 Ah|Excellent Price||13590|49329|Blue Mound|TX|Silver|Gray|no|3|personal
1G11Z5SA9KU123264|2019|Chevrolet|Impala|LT with 1LT|Great Price|$390 off avg. list price|17498|31118|Mesa|AZ|Black|Black|no|1|personal
3GCUKSEC0EG129854|2014|Chevrolet|Silverado 1500|LTZ with 2LZ Crew Cab Short Box 4WD|Great Price||29667|45563|Lubbock|TX|White|Brown|no|1|personal
5N1DR2MN9KC633442|2019|Nissan|Pathfinder|SV FWD|Great Price|$820 off avg. list price|22790|21441|Searcy|AR|Silver|Black|no|1|personal
3N1AB7AP3JY206264|2018|Nissan|Sentra|S CVT|Excellent Price|$580 off avg. list price|10725|46348|Noblesville|IN|Black|Black|2|2|personal
1HGCR2F39HA212452|2017|Honda|Accord|LX Sedan CVT|Great Price|$300 off avg. list price|14900|30525|Florham Park|NJ|Gray|Black|no|2|fleet
3N1AB7AP3HY233975|2017|Nissan|Sentra|SV CVT|Excellent Price|$949 off avg. list price|9999|24464|Phoenix|AZ|Silver|Black|1|1|fleet
2HGFC3A56HH751092|2017|Honda|Civic|Si Coupe Manual|Excellent Price|$869 off avg. list price|19559|33360|Heath|OH|White|Black|no|2|personal
1GNSKHKCXKR393682|2019|Chevrolet|Suburban|LT 4WD|Great Price|$1127 off avg. list price|39981|39366|Montebello|CA|Silver|Black|no|1|personal
JTDEPRAE2LJ077399|2020|Toyota|Corolla|LE CVT|Great Price|$299 off avg. list price|15495|1161|Holiday|FL|Silver|Gray|no|1|personal
2T1BU4EE6DC020855|2013|Toyota|Corolla|S Automatic|Excellent Price|$713 off avg. list price|6895|143778|Greensboro|NC|Silver|Black|no|2|personal
19XFC2F57HE024315|2017|Honda|Civic|LX Sedan CVT|Excellent Price|$656 off avg. list price|14999|25124|Indianapolis|IN|Blue|Black|1|1|personal
4T1B11HK8KU224853|2019|Toyota|Camry|LE Automatic|Great Price|$511 off avg. list price|18479|19595|Rome|GA|Silver|Black|no|1|personal
3N1AB7AP0KY244150|2019|Nissan|Sentra|SV CVT|Fair Price|$24 off avg. list price|14850|12043|Indianapolis|IN|Black|Black|no|1|personal
JTEZT14R870027773|2007|Toyota|4Runner|SR5 Sport V8 RWD|Excellent Price|$1352 off avg. list price|6995|170000|Alexandria|MN|White|Unknown|2|6|personal
3N1AB7AP2KY323867|2019|Nissan|Sentra|SV CVT|Great Price|$183 off avg. list price|12888|24404|Phoenix|AZ|White|Black|no|1|personal
JTJYARBZ0H2059112|2017|Lexus|NX|NX Turbo FWD|Excellent Price||24995|40114|San Antonio|TX|Black|Beige|no|1|fleet
1C4HJXEG7KW657876|2019|Jeep|Wrangler|Unlimited Moab|Excellent Price||36500|15096|Fort Worth|TX|Orange|Black|no|1|personal
JN8DR09Y73W821036|2003|Nissan|Pathfinder|SE 4WD Auto|||2998|131864|Warrenton|VA|White|Black|no|2|personal
JN8AT2MT0HW407356|2017|Nissan|Rogue|2017.5 SL FWD|Great Price||17777|49352|Corinth|TX|Black|Black|no|2|personal
3KPFK4A72HE031230|2017|Kia|Forte|LX Sedan Automatic|Excellent Price|$1135 off avg. list price|9987|39548|Tacoma|WA|Red|Black|no|2|fleet
1C6RR7TTXKS596938|2019|Ram|1500 Classic|Big Horn Crew Cab 6'4" Box 4WD|Great Price|$563 off avg. list price|32995|10874|Billings|MT|White|Black|no|1|personal
1C4RJFBG2KC724386|2019|Jeep|Grand Cherokee|Limited 4WD|Great Price|$563 off avg. list price|29800|29367|Pikeville|KY|Red|Black|no|1|personal
JN1CV6AP7DM718207|2013|INFINITI|G|G37 Journey Sedan RWD Automatic|Excellent Price||9199|96574|Plano|TX|Gray|Gray|no|2|personal
WVGBV7AX1BW516944|2011|Volkswagen|Tiguan|S 4Motion|||5995|101561|Virginia Beach|VA|Black|Black|no|5|fleet
WP0CA29902S651014|2002|Porsche|911|Carrera Cabriolet Manual|Excellent Price||26988|26207|Houston|TX|Silver|Gray|no|3|personal
1FTSE3ES4BDA97706|2011|Ford|Econoline Cargo Van|E-350 Super Duty Commercial|Excellent Price|$1149 off avg. list price|5900|208169|Rushville|IN|White|Gray|no|3|personal
