year,make,model,trim,odometer,state,colorexterior,colorinterior,accidenthist,owner,usage,price
2005,TOYOTA,CAMRY,LE I4 AUTOMATIC,105051,FL,SILVER,GRAY,N,3,PERSONAL,4495
2007,TOYOTA,TUNDRA,LIMITED DOUBLE CAB 6.9' BED 5.7L V8 RWD,155474,TX,SILVER,GRAY,Y,8,FLEET,8999
2007,SAAB,95,4DR WAGON AUTO AERO,152650,MN,BLACK,GRAY,N,3,PERSONAL,3495
2019,DODGE,GRAND CARAVAN,SXT,37849,FL,BLACK,BLACK,N,1,PERSONAL,13960
2017,HONDA,CIVIC,LX SEDAN CVT,36046,OH,BLACK,BLACK,Y,1,PERSONAL,13633
2018,NISSAN,SENTRA,S CVT,38450,NC,SILVER,BLACK,N,1,PERSONAL,10997
2019,CHEVROLET,EXPRESS PASSENGER,3500 LT LWB,15355,FL,WHITE,GRAY,N,1,PERSONAL,24991
2020,CHEVROLET,EQUINOX,LT WITH 1LT AWD,14054,IL,WHITE,BLACK,N,0,PERSONAL,22996
2014,TOYOTA,CAMRY,2014 HYBRID XLE,107764,CA,BLUE,UNKNOWN,Y,2,FLEET,9489
2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,40963,MA,GRAY,BLACK,N,1,PERSONAL,13653
2013,FORD,FOCUS,SE SEDAN,139494,TX,GRAY,UNKNOWN,N,3,PERSONAL,4995
2019,FORD,ECOSPORT,TITANIUM 4WD,24911,FL,BLACK,UNKNOWN,N,1,PERSONAL,16897
2019,NISSAN,ROGUE,SV FWD,33740,CA,GRAY,BLACK,N,1,PERSONAL,16698
2017,LEXUS,ES,ES 350,59707,PA,BLACK,BEIGE,N,1,PERSONAL,22245
2019,TOYOTA,4RUNNER,SR5 4WD,14624,TX,BLUE,BLACK,N,1,PERSONAL,34488
2019,NISSAN,SENTRA,SV CVT,34592,FL,WHITE,BLACK,N,1,FLEET,10999
2019,TOYOTA,CAMRY,LE AUTOMATIC,37711,MI,BLACK,BLACK,N,1,PERSONAL,17950
2011,HONDA,CIVIC,LX SEDAN AUTOMATIC,148876,IN,BLACK,GRAY,N,3,PERSONAL,5895
2019,DODGE,CHALLENGER,SXT RWD AUTOMATIC,9727,AL,RED,BLACK,N,1,FLEET,21493
2019,CHEVROLET,SUBURBAN,LT 4WD,38236,FL,SILVER,BLACK,N,1,PERSONAL,34167
2019,DODGE,GRAND CARAVAN,SXT,30803,WA,GRAY,BLACK,N,1,PERSONAL,17798
2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,35453,OK,BLUE,GRAY,Y,1,PERSONAL,12600
2011,TOYOTA,CAMRY,XLE I4 AUTOMATIC,132843,CA,GRAY,GRAY,N,2,PERSONAL,6991
2011,HYUNDAI,SONATA,GLS 2.4L AUTOMATIC,141571,TX,SILVER,GRAY,Y,1,PERSONAL,5888
2019,CHRYSLER,300,LIMITED RWD,27927,AZ,RED,BLACK,N,1,PERSONAL,22560
2017,MERCEDES-BENZ,CCLASS,C 300 4MATIC SEDAN,20484,VA,SILVER,BLACK,Y,1,PERSONAL,18966
2019,CHEVROLET,IMPALA,LT WITH 1LT,29674,TX,BLACK,BLACK,N,1,PERSONAL,19590
2018,MERCEDES-BENZ,GLA,GLA 250 4MATIC,20032,WA,BLACK,BLACK,N,2,FLEET,24985
2011,TOYOTA,CAMRY,I4 MANUAL,120399,KY,WHITE,UNKNOWN,N,3,PERSONAL,6900
2017,MERCEDES-BENZ,CCLASS,C 300 4MATIC SEDAN,33611,WA,WHITE,BLACK,N,1,PERSONAL,26000
2012,FORD,FIESTA,SE SEDAN,77229,CA,GRAY,GRAY,N,2,PERSONAL,5499
2019,JEEP,WRANGLER,UNLIMITED SPORT S,33100,SC,GRAY,BLACK,N,1,PERSONAL,33995
2008,HONDA,CIVIC,LX COUPE AUTOMATIC,151086,TX,WHITE,UNKNOWN,N,3,FLEET,4495
2019,HYUNDAI,ACCENT,SE AUTOMATIC,19443,CA,BLACK,BLACK,N,1,PERSONAL,12141
2018,NISSAN,SENTRA,S CVT,27174,OH,GRAY,BLACK,Y,1,PERSONAL,11193
2019,KIA,FORTE,LXS IVT,21894,FL,GRAY,BLACK,N,2,FLEET,12988
2020,TOYOTA,COROLLA,LE CVT,5151,TX,RED,BLACK,N,1,PERSONAL,16672
2015,TOYOTA,YARIS,L 5-DOOR LIFTBACK AUTOMATIC,52600,WA,WHITE,BLACK,N,3,PERSONAL,8888
2017,HONDA,CRV,EX-L AWD,27487,TX,BLACK,GRAY,N,1,PERSONAL,21991
2015,HONDA,CIVIC,LX SEDAN CVT,50738,CO,BLUE,UNKNOWN,N,1,PERSONAL,11000
2018,CHEVROLET,MALIBU,LT WITH 1LT,42895,WA,SILVER,GRAY,N,1,PERSONAL,13275
2017,NISSAN,ROGUE,S FWD,59579,CA,WHITE,BLACK,N,1,PERSONAL,13787
2019,CHEVROLET,IMPALA,LT WITH 1LT,31748,ID,SILVER,BLACK,N,1,PERSONAL,17995
2019,DODGE,JOURNEY,GT AWD,36982,MN,BLACK,RED,N,1,PERSONAL,18491
2017,NISSAN,ROGUE,S AWD,41183,NC,GRAY,BLACK,N,1,PERSONAL,15995
2017,MERCEDES-BENZ,GLE,GLE 350 4MATIC SUV,29171,OK,BLACK,BLACK,N,1,PERSONAL,39000
2019,KIA,OPTIMA,LX,22387,CA,SILVER,BLACK,N,1,PERSONAL,15495
2019,DODGE,GRAND CARAVAN,SXT,48402,FL,GRAY,BLACK,N,1,PERSONAL,15995
2019,DODGE,CHARGER,R/T RWD,25882,FL,GRAY,BLACK,Y,1,PERSONAL,27335
2014,FORD,FOCUS,SE SEDAN,70119,VA,SILVER,BLACK,N,2,PERSONAL,6964
2019,NISSAN,SENTRA,SV CVT,32654,OR,WHITE,BLACK,N,1,PERSONAL,12990
2019,HYUNDAI,SANTA FE,SE 2.4L AWD,23651,CO,SILVER,BLACK,N,1,PERSONAL,18989
2019,RAM,1500 CLASSIC,"BIG HORN CREW CAB 6'4"" BOX 2WD",11457,AR,WHITE,BLACK,N,1,PERSONAL,27598
2019,JEEP,COMPASS,TRAILHAWK 4WD,44779,TX,BLUE,RED,N,1,FLEET,18230
2017,HONDA,ACCORD,LX SEDAN CVT,27817,FL,SILVER,GRAY,N,1,PERSONAL,14898
2019,VOLKSWAGEN,JETTA,SÂ AUTOMATIC,6971,CA,WHITE,BLACK,N,1,PERSONAL,15900
2017,HYUNDAI,ACCENT,SE SEDAN AUTOMATIC,57896,VA,WHITE,GRAY,N,1,FLEET,7900
2019,JEEP,COMPASS,TRAILHAWK 4WD,39869,TX,GRAY,BLACK,Y,2,PERSONAL,18971
2017,NISSAN,SENTRA,SV CVT,68080,NC,BLACK,BLACK,N,2,PERSONAL,10995
2019,DODGE,GRAND CARAVAN,SXT,34326,CA,WHITE,BLACK,N,1,PERSONAL,16500
2019,CHRYSLER,300,LIMITED RWD,21698,GA,RED,BLACK,Y,1,PERSONAL,22000
2011,MAZDA,MAZDA3,I TOURING 4-DOOR AUTOMATIC,107175,GA,RED,BEIGE,N,2,PERSONAL,5000
2013,TOYOTA,COROLLA,LE AUTOMATIC,96623,CT,BLACK,UNKNOWN,N,1,PERSONAL,7495
2003,LINCOLN,TOWN CAR,SIGNATURE,137885,VA,BLACK,BEIGE,N,4,PERSONAL,3900
2019,CHEVROLET,IMPALA,LT WITH 1LT,30620,MA,BLACK,BLACK,N,1,PERSONAL,17986
2012,BMW,3 SERIES,328I XDRIVE COUPE AWD,117583,IL,BLACK,BLACK,N,2,PERSONAL,8298
2020,TOYOTA,COROLLA,LE CVT,38921,FL,GRAY,BLACK,N,1,PERSONAL,13226
2019,GMC,YUKON,XL SLT 2WD,29300,TX,GRAY,BLACK,N,1,PERSONAL,42688
2017,HYUNDAI,SONATA,SPORT 2.4L (PZEV),27031,CA,BLACK,GRAY,N,3,PERSONAL,13995
2017,NISSAN,FRONTIER,2017.5 SV V6 CREW CAB 4WD AUTO,29329,GA,BLACK,GRAY,Y,2,FLEET,23497
2017,HYUNDAI,ELANTRA,SE 2.0L SEDAN AUTOMATIC (ALT),58141,NY,RED,GRAY,N,1,PERSONAL,10990
2020,CHEVROLET,MALIBU,LT,14163,MD,GRAY,BLACK,N,1,FLEET,19510
2017,HONDA,ACCORD,HYBRID,32000,CA,BLACK,BLACK,Y,1,PERSONAL,16750
2013,FORD,EDGE,SEL FWD,107400,IN,BLACK,BLACK,Y,1,PERSONAL,8600
2019,NISSAN,SENTRA,SR CVT,30436,TX,GRAY,BLACK,N,1,PERSONAL,13700
2016,NISSAN,ALTIMA,2.5 S,105831,NV,SILVER,BLACK,N,2,FLEET,8849
2019,HYUNDAI,TUCSON,SE FWD,36370,TX,GRAY,BLACK,N,1,FLEET,16000
2019,DODGE,GRAND CARAVAN,SXT,33955,NM,GRAY,BLACK,N,1,FLEET,18296
2017,HONDA,CIVIC,LX SEDAN CVT,38315,FL,WHITE,GRAY,N,1,PERSONAL,13894
2013,CHEVROLET,VOLT,HATCH,49565,HI,WHITE,BLACK,N,2,PERSONAL,10450
2017,MAZDA,MAZDA3,TOURING 4-DOOR AUTOMATIC,8303,GA,BLACK,BLACK,N,1,PERSONAL,12499
2020,TOYOTA,COROLLA,LE CVT,17410,VA,WHITE,BLACK,N,1,FLEET,15668
2019,FORD,FIESTA,SE HATCHBACK,29172,SD,SILVER,BLACK,N,1,FLEET,11000
2017,HONDA,ACCORD,LX SEDAN CVT,10505,FL,GRAY,BLACK,N,1,PERSONAL,16356
2019,CHEVROLET,IMPALA,LT WITH 1LT,30499,TX,WHITE,BLACK,N,1,PERSONAL,17311
2017,HYUNDAI,ELANTRA,SE 2.0L SEDAN AUTOMATIC,23673,HI,WHITE,BEIGE,N,1,PERSONAL,12998
2019,DODGE,GRAND CARAVAN,SXT,46554,TN,GRAY,BLACK,N,1,PERSONAL,17240
2019,RAM,1500 CLASSIC,"SLT CREW CAB 5'7"" BOX 4WD",27853,OR,RED,BLACK,N,1,PERSONAL,26669
2014,FORD,FOCUS,ST HATCHBACK,112742,NC,BLACK,BLACK,N,2,PERSONAL,9995
2019,KIA,OPTIMA,LX,56907,FL,SILVER,BLACK,N,1,PERSONAL,9991
2019,FORD,FUSION,SEL FWD,18350,CA,RED,BLACK,N,1,PERSONAL,16199
2012,HONDA,CIVIC,EX-L COUPE AUTOMATIC,85985,MI,UNKNOWN,UNKNOWN,Y,2,PERSONAL,6500
2014,VOLKSWAGEN,PASSAT,TDI SEL PREMIUM SEDAN DSG,30382,VA,WHITE,BLACK,N,1,PERSONAL,12300
2008,NISSAN,ALTIMA,3.5 SE COUPE CVT,133000,WA,BLACK,BLACK,N,3,PERSONAL,4900
2019,CHEVROLET,EXPRESS PASSENGER,3500 LT LWB,26346,KY,WHITE,GRAY,N,1,PERSONAL,21300
2005,TOYOTA,TACOMA,X-RUNNER ACCESS CAB V6 RWD MANUAL,180950,NC,RED,GRAY,Y,2,PERSONAL,8495
2017,HONDA,ACCORD,HYBRID EX-L SEDAN,30779,SC,BLACK,BEIGE,N,1,PERSONAL,21000
2017,HYUNDAI,ELANTRA,SE 2.0L SEDAN AUTOMATIC (ALT),76910,FL,BLUE,GRAY,N,1,FLEET,8498
2019,HYUNDAI,TUCSON,SE FWD,32742,FL,BLUE,BLACK,N,1,PERSONAL,12945
2019,CHEVROLET,EXPRESS PASSENGER,3500 LT LWB,32305,TX,WHITE,GRAY,N,1,PERSONAL,19780
2019,FORD,MUSTANG,ECOBOOST PREMIUM CONVERTIBLE,30210,CA,WHITE,BLACK,N,1,PERSONAL,21990
2010,DODGE,RAM 2500,POWER WAGON CREW CAB REGULAR BED 4WD,147572,TX,WHITE,BLACK,Y,3,FLEET,9990
2010,FORD,FUSION,SEL AWD,109400,MA,BLACK,BLACK,Y,4,PERSONAL,6200
2019,TOYOTA,4RUNNER,SR5 4WD,18662,TX,GRAY,UNKNOWN,N,1,PERSONAL,33500
2016,NISSAN,ROGUE,S FWD,101672,FL,RED,BLACK,N,5,PERSONAL,7995
2019,NISSAN,ALTIMA,SL FWD,28841,OK,BLACK,BLACK,N,2,PERSONAL,19299
2010,MERCEDES-BENZ,GL,GL 450 4MATIC,103433,CA,BLACK,BLACK,N,3,PERSONAL,11885
2005,MASERATI,GRANSPORT,COUPE,33396,MN,GRAY,UNKNOWN,N,4,PERSONAL,21990
2007,TOYOTA,PRIUS,HATCHBACK,104999,KY,GRAY,GRAY,N,1,PERSONAL,5400
2019,CHRYSLER,PACIFICA,TOURING L,41666,IN,WHITE,BLACK,N,1,PERSONAL,20994
2013,TOYOTA,HIGHLANDER,LIMITED V6 FWD,126395,CA,GRAY,BLACK,N,1,PERSONAL,12647
2019,NISSAN,PATHFINDER,SV FWD,25023,CA,GRAY,BLACK,N,1,PERSONAL,19684
2017,MERCEDES-BENZ,GLE,GLE 350 4MATIC SUV,27040,NY,WHITE,BLACK,N,1,PERSONAL,37252
2019,DODGE,GRAND CARAVAN,SXT,25343,MO,BLUE,BLACK,N,1,PERSONAL,17911
2017,HYUNDAI,ELANTRA,SE 2.0L SEDAN AUTOMATIC (ALT),94726,NC,WHITE,GRAY,Y,2,PERSONAL,8990
2019,NISSAN,ALTIMA,S FWD,40296,AR,BLACK,BLACK,N,2,PERSONAL,15995
2006,SUBARU,LEGACY,2.5I SEDAN AUTO,142085,GA,BLACK,BLACK,Y,2,PERSONAL,2299
2014,VOLKSWAGEN,PASSAT,TDI SE WITH SUNROOF SEDAN DSG,28002,TX,GRAY,GRAY,N,1,PERSONAL,12990
2017,HONDA,ACCORD,TOURING SEDAN AUTOMATIC,46400,TX,BLACK,BLACK,N,1,PERSONAL,19699
2019,NISSAN,ROGUE,SV AWD,32284,TX,RED,BLACK,N,1,PERSONAL,18160
2019,DODGE,GRAND CARAVAN,SXT,32023,WA,SILVER,BLACK,N,1,PERSONAL,18618
2019,JEEP,WRANGLER,UNLIMITED SAHARA,19187,IL,GRAY,BLACK,N,1,PERSONAL,35945
2019,FORD,FUSION,HYBRID SE FWD,12567,FL,BLUE,GRAY,N,1,PERSONAL,16900
2014,FORD,ESCAPE,SE 4WD,97421,MO,BLACK,BLACK,N,1,PERSONAL,9995
2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,38832,TX,BLUE,GRAY,N,1,PERSONAL,13990
2016,NISSAN,PATHFINDER,SV FWD,120789,FL,UNKNOWN,GRAY,N,2,FLEET,7995
2019,KIA,OPTIMA,LX,26094,OK,GRAY,BLACK,N,1,PERSONAL,15215
2015,NISSAN,ALTIMA,2.5 S,96613,CA,GRAY,BLACK,N,1,PERSONAL,8751
2019,CHEVROLET,SUBURBAN,LT 4WD,42252,CA,WHITE,BLACK,N,1,PERSONAL,39856
2019,CHEVROLET,CRUZE,LT WITH 1SD SEDAN,38485,GA,BLACK,BLACK,N,1,PERSONAL,13995
2010,HONDA,ODYSSEY,TOURING WITH NAVIGATION/REAR ENTERTAINMENT SYSTEM,158161,TX,BLUE,UNKNOWN,N,4,PERSONAL,4798
2019,TOYOTA,CAMRY,SE AUTOMATIC,30988,FL,SILVER,BLACK,N,1,PERSONAL,18689
2015,LEXUS,LS,LS 460 RWD,35080,WA,SILVER,BLACK,N,2,FLEET,28999
2014,RAM,3500,TRADESMAN CREW CAB 8' BOX 4WD,172755,WI,SILVER,GRAY,N,2,PERSONAL,17995
2019,KIA,SOUL,BASE AUTOMATIC,21597,AZ,GRAY,GRAY,N,1,PERSONAL,11500
2015,FORD,ESCAPE,SE 4WD,190265,UT,WHITE,GRAY,N,2,FLEET,5490
2014,RAM,1500,"EXPRESS QUAD CAB 6'4"" BOX 4WD",127559,CT,RED,GRAY,Y,2,PERSONAL,12995
2016,NISSAN,ALTIMA,2.5 S,80305,FL,GRAY,BLACK,Y,3,PERSONAL,7993
2019,DODGE,GRAND CARAVAN,SXT,46827,NC,GRAY,BLACK,N,1,PERSONAL,17374
2019,NISSAN,ROGUE,S AWD,7911,FL,BLACK,BLACK,N,0,PERSONAL,18998
2019,CHEVROLET,EXPRESS PASSENGER,3500 LT LWB,24367,NC,WHITE,GRAY,N,1,PERSONAL,21500
2017,LEXUS,ES,ES 350,31048,FL,WHITE,BEIGE,N,1,PERSONAL,25990
2019,FORD,FUSION,TITANIUM AWD,42238,AL,SILVER,UNKNOWN,N,1,PERSONAL,19000
2015,HONDA,CIVIC,LX SEDAN CVT,161428,AL,BLACK,GRAY,N,1,PERSONAL,7495
2017,HYUNDAI,ELANTRA,VALUE EDITION 2.0L SEDAN AUTOMATIC,34753,FL,RED,BEIGE,N,1,PERSONAL,11170
2008,FORD,FOCUS,SE SEDAN,178027,IA,SILVER,UNKNOWN,Y,4,PERSONAL,2968
2019,KIA,SOUL,#NAME?,36346,CA,WHITE,BLACK,N,1,PERSONAL,13299
2018,MERCEDES-BENZ,GLA,GLA 250 4MATIC,11104,TX,BLACK,BLACK,Y,1,FLEET,25991
2019,CHEVROLET,IMPALA,LT WITH 1LT,43169,TX,WHITE,BLACK,N,1,PERSONAL,17877
2019,NISSAN,ALTIMA,S FWD,36459,VA,GRAY,BLACK,N,1,PERSONAL,16040
2019,NISSAN,SENTRA,SV CVT,33833,AZ,RED,BLACK,N,1,PERSONAL,12425
2019,DODGE,GRAND CARAVAN,SXT,39825,FL,SILVER,BLACK,N,2,PERSONAL,13980
2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,33646,TX,BLACK,GRAY,N,1,PERSONAL,12790
2019,KIA,OPTIMA,LX,37725,CA,BLUE,BLACK,N,1,PERSONAL,14698
2019,TOYOTA,4RUNNER,SR5 4WD,40085,TX,BLACK,UNKNOWN,N,1,PERSONAL,31498
2015,NISSAN,ALTIMA,2.5 S,107079,TN,SILVER,BLACK,N,2,PERSONAL,7986
2007,JEEP,COMMANDER,SPORT 4WD,122548,IL,BLACK,BLACK,N,3,FLEET,4995
2019,DODGE,GRAND CARAVAN,SXT,36231,NC,WHITE,BLACK,N,1,PERSONAL,17781
2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,15615,TX,WHITE,BLACK,N,1,PERSONAL,14950
2019,TOYOTA,CAMRY,L AUTOMATIC,29514,PA,SILVER,GRAY,N,1,PERSONAL,17999
2019,NISSAN,ALTIMA,SR FWD,36965,FL,GRAY,BLACK,Y,1,FLEET,14998
2013,HYUNDAI,ELANTRA,LIMITED SEDAN AUTOMATIC,128981,NC,GRAY,GRAY,N,3,PERSONAL,6697
2012,TOYOTA,RAV4,I4 4WD,185889,MN,WHITE,GRAY,Y,2,FLEET,6495
2019,NISSAN,VERSA,SV SEDAN CVT,16088,TX,RED,BLACK,N,1,PERSONAL,11250
2019,RAM,1500 CLASSIC,"BIG HORN CREW CAB 6'4"" BOX 2WD",15962,FL,WHITE,BLACK,N,1,PERSONAL,26988
2018,MERCEDES-BENZ,GLA,GLA 250 4MATIC,25309,AZ,WHITE,BLACK,N,1,PERSONAL,25911
2017,HYUNDAI,ELANTRA,GT HATCHBACK AUTOMATIC,49623,NC,WHITE,BEIGE,Y,1,PERSONAL,8450
2017,LEXUS,NX,NX TURBO FWD,14172,FL,SILVER,BLACK,N,1,PERSONAL,24500
2015,CHEVROLET,SONIC,LT HATCH AT,41646,HI,GRAY,BLACK,N,2,FLEET,6995
2019,HYUNDAI,TUCSON,SE FWD,33197,CA,WHITE,GRAY,Y,1,PERSONAL,15996
2017,MERCEDES-BENZ,GLE,GLE 350 4MATIC SUV,38660,OR,SILVER,BLACK,N,1,PERSONAL,32995
2011,NISSAN,SENTRA,2.0 S CVT,120205,NC,RED,BLACK,N,2,FLEET,4990
2019,CHEVROLET,EXPRESS PASSENGER,3500 LT LWB,41506,IN,WHITE,GRAY,N,1,FLEET,21000
2019,NISSAN,SENTRA,SV CVT,25685,SC,GRAY,BLACK,N,1,PERSONAL,12668
2020,KIA,SORENTO,LX V6 FWD,26032,TN,BLACK,BLACK,N,1,PERSONAL,22995
2017,HYUNDAI,SONATA,SPORT 2.4L (PZEV),16898,PA,WHITE,GRAY,N,1,PERSONAL,13990
2019,NISSAN,ROGUE,SL FWD,33313,CA,GRAY,BLACK,N,1,PERSONAL,17595
2015,NISSAN,ALTIMA,2.5 SV,92443,CA,SILVER,BLACK,Y,3,FLEET,7500
2019,NISSAN,SENTRA,SV CVT,50914,GA,GRAY,BLACK,N,1,PERSONAL,12843
2019,JEEP,COMPASS,TRAILHAWK 4WD,25503,MA,WHITE,RED,N,1,PERSONAL,21523
2017,NISSAN,SENTRA,SV CVT,19351,HI,SILVER,BLACK,Y,2,PERSONAL,11995
2014,MERCEDES-BENZ,ECLASS,E 350 SPORT SEDAN RWD,51007,CA,SILVER,GRAY,N,3,FLEET,16995
2019,KIA,OPTIMA,LX,35274,FL,SILVER,BLACK,N,2,PERSONAL,13654
2019,FORD,FUSION,TITANIUM AWD,37024,FL,SILVER,BLACK,N,1,PERSONAL,17998
2019,MITSUBISHI,OUTLANDER SPORT,SE 2.0 FWD CVT,27892,FL,RED,BLACK,N,1,PERSONAL,14897
2019,NISSAN,PATHFINDER,SL FWD,55026,MS,BLACK,BLACK,N,1,PERSONAL,22689
2019,DODGE,CHALLENGER,R/T RWD,17784,CA,GRAY,BLACK,N,1,PERSONAL,30250
2017,MERCEDES-BENZ,CCLASS,C 300 4MATIC SEDAN,40749,NY,WHITE,BEIGE,Y,1,PERSONAL,17848
2019,FORD,FUSION,HYBRID SE FWD,42581,IL,GRAY,BLACK,N,1,PERSONAL,14777
2019,DODGE,GRAND CARAVAN,SXT,36837,CA,SILVER,BLACK,N,1,FLEET,16795
2017,LEXUS,CT,CT 200H,35788,CA,SILVER,BLACK,N,1,FLEET,17879
2020,CHEVROLET,SILVERADO 1500,LT DOUBLE CAB STANDARD BED 4WD,13733,FL,SILVER,BLACK,N,1,PERSONAL,32859
2019,VOLKSWAGEN,JETTA,R-LINEÂ AUTOMATIC,79082,CA,WHITE,GRAY,N,1,PERSONAL,15000
2019,KIA,OPTIMA,LX,14227,TX,SILVER,BLACK,N,1,PERSONAL,16990
2010,DODGE,GRAND CARAVAN,CREW,94312,KS,WHITE,GRAY,N,2,PERSONAL,7950
2019,KIA,SOUL,#NAME?,35122,NC,WHITE,BLACK,N,1,PERSONAL,12589
2000,CHEVROLET,SILVERADO 1500,BASE REGULAR CAB STANDARD BOX 2WD,214790,TN,WHITE,GRAY,Y,3,FLEET,3700
2013,HYUNDAI,VELOSTER,TURBO WITH BLACK INTERIOR AUTOMATIC,74400,AR,BLACK,BLACK,N,5,PERSONAL,7995
2019,TOYOTA,CAMRY,LE AUTOMATIC,37244,NJ,BLUE,BLACK,N,1,FLEET,16383
2019,FORD,FUSION,HYBRID SE FWD,30932,FL,GRAY,UNKNOWN,N,1,PERSONAL,12888
2017,NISSAN,ROGUE,SV AWD,21415,IA,BLACK,BLACK,N,1,PERSONAL,19499
2018,HYUNDAI,ELANTRA,SEL 2.0L SEDAN AUTOMATIC (SULEV),71260,OH,SILVER,GRAY,N,1,FLEET,10693
2014,VOLKSWAGEN,PASSAT,S SEDAN AUTO (PZEV),81547,CA,BLACK,BLACK,N,3,FLEET,7300
2019,DODGE,GRAND CARAVAN,SXT,9746,MI,GRAY,BLACK,Y,1,PERSONAL,19500
2019,HYUNDAI,TUCSON,SE AWD,16761,WA,GRAY,GRAY,N,1,PERSONAL,17545
2017,HONDA,ACCORD,LX-S COUPE MANUAL,36595,CA,WHITE,BLACK,N,1,PERSONAL,15995
2019,DODGE,GRAND CARAVAN,SXT,37723,GA,SILVER,BLACK,Y,1,PERSONAL,18037
2019,FORD,FUSION,HYBRID TITANIUM FWD,26099,GA,SILVER,BLACK,Y,1,FLEET,17000
2017,NISSAN,ALTIMA,2.5 S,93486,MO,WHITE,BLACK,Y,1,FLEET,9995
2019,KIA,OPTIMA,LX,42323,IN,WHITE,BLACK,N,1,PERSONAL,15000
2008,JEEP,WRANGLER,UNLIMITED SAHARA 4WD,102466,MI,BLACK,BROWN,Y,2,PERSONAL,13995
2018,MERCEDES-BENZ,CLA,CLA 250 FWD,32363,FL,BLACK,BLACK,N,1,PERSONAL,24988
2019,DODGE,CHARGER,R/T RWD,19683,VA,GRAY,BLACK,N,1,PERSONAL,32450
2008,FORD,EDGE,LIMITED FWD,120628,TX,WHITE,UNKNOWN,N,3,PERSONAL,6495
2014,FORD,ESCAPE,SE 4WD,92038,IA,SILVER,BLACK,N,2,PERSONAL,9000
2012,NISSAN,MURANO,SV FWD,131293,AL,BLACK,BLACK,Y,1,PERSONAL,7595
2019,RAM,2500,"BIG HORN CREW CAB 6'4"" BOX 4WD",12136,FL,BLACK,BLACK,N,1,PERSONAL,42855
2019,NISSAN,ROGUE,SV FWD,28376,SC,WHITE,BLACK,N,1,PERSONAL,17967
2019,CHEVROLET,EXPRESS PASSENGER,3500 LT LWB,24577,AR,WHITE,GRAY,N,1,PERSONAL,22786
2019,HYUNDAI,TUCSON,SE AWD,21236,TX,BLUE,BLACK,N,1,PERSONAL,17320
2017,NISSAN,SENTRA,SV CVT,59166,FL,BLUE,BLACK,Y,2,FLEET,7998
2019,NISSAN,SENTRA,SV CVT,1149,TN,GRAY,BLACK,N,1,FLEET,15999
2019,NISSAN,SENTRA,S CVT,7110,WA,GRAY,BLACK,N,1,PERSONAL,15888
2019,CHEVROLET,TAHOE,LT 4WD,21024,PA,WHITE,BLACK,Y,1,PERSONAL,44997
2018,NISSAN,SENTRA,S CVT,39538,TX,BLACK,BLACK,Y,1,PERSONAL,10921
2019,TOYOTA,CAMRY,SE AUTOMATIC,37262,VA,SILVER,UNKNOWN,N,1,PERSONAL,19977
2019,TOYOTA,CAMRY,SE AUTOMATIC,36232,TX,WHITE,UNKNOWN,N,1,PERSONAL,18888
2018,MERCEDES-BENZ,GLA,GLA 250 4MATIC,42958,CA,BLACK,BEIGE,N,1,PERSONAL,23500
2010,AUDI,Q5,PREMIUM PLUS QUATTRO,103582,CO,BLACK,BLACK,N,5,PERSONAL,9497
2017,MERCEDES-BENZ,CCLASS,C 300 SEDAN RWD,30000,CA,WHITE,BLACK,N,2,PERSONAL,20990
2019,CHRYSLER,300,LIMITED AWD,12395,TN,GRAY,BLACK,N,1,PERSONAL,26991
2019,NISSAN,PATHFINDER,SV FWD,18205,TX,BLACK,BLACK,N,1,PERSONAL,22391
2019,JEEP,COMPASS,TRAILHAWK 4WD,16932,OR,ORANGE,BLACK,N,1,PERSONAL,22789
2015,HONDA,ACCORD,LX SEDAN I4 CVT,88467,PA,UNKNOWN,BEIGE,N,2,FLEET,9995
2010,TOYOTA,COROLLA,S AUTOMATIC,75299,CA,SILVER,BLACK,N,3,FLEET,7995
2005,MERCEDES-BENZ,SL,SL 500 ROADSTER,147299,WA,SILVER,UNKNOWN,N,3,PERSONAL,8993
2020,CHEVROLET,SILVERADO 1500,LT DOUBLE CAB STANDARD BED 4WD,11126,NC,WHITE,BLACK,N,1,PERSONAL,33995
2014,LEXUS,CT,CT 200H,65774,FL,GRAY,BLACK,N,2,PERSONAL,11582
2019,FORD,MUSTANG,ECOBOOST PREMIUM CONVERTIBLE,26722,CA,WHITE,BLACK,N,1,PERSONAL,22400
2017,NISSAN,ROGUE,SV AWD,45000,NM,BLACK,BLACK,N,1,PERSONAL,17850
2020,KIA,SOUL,S IVT,556,IL,RED,BLACK,N,0,PERSONAL,15959
2015,KIA,FORTE,LX SEDAN AUTOMATIC,70046,HI,BLUE,BLACK,N,4,PERSONAL,7995
2008,DODGE,CALIBER,SE FWD MANUAL,134551,GA,SILVER,BLACK,N,1,PERSONAL,2950
2017,BUICK,ENCLAVE,LEATHER FWD,93622,NC,BLACK,BLACK,N,2,FLEET,14140
