colorexterior,colorinterior,accidenthist,owner,usage,price,age,odo,ReliabilityRank,CostOfLivingRank,PercentSales,AvgDaysToTurn,bodytype,ReviewScore,AvgMPG,LuxurySportsOrHybrid,drivetrain
RED,BLACK,N,1,PERSONAL,29.8,1,29.367,26.0,19,5.534839958792396,74.23076923076923,SUV,8.1,22.5,N,AWD
GRAY,GRAY,N,2,PERSONAL,9.199,7,96.574,24.0,14,0.6528082167930821,68.3076923076923,SEDAN,7.4,26.5,Y,AWD
BLACK,BLACK,N,2,FLEET,5.995,9,101.561,6.0,31,2.2234046752368357,58.76923076923077,SUV,8.1,25.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,25.858,0,21.064,16.0,22,6.28802759768661,76.23076923076923,SUV,7.4,23.5,N,FWD
GRAY,BLACK,N,1,PERSONAL,15.3,3,24.0,5.0,31,12.1872269830779,43.23076923076923,SUV,7.9,30.5,N,AWD
BLUE,BLACK,N,1,PERSONAL,15.366,1,37.387,13.0,13,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,38.0,1,29.612,10.0,14,13.832688602095642,71.61538461538461,SUV,8.3,20.5,N,AWD
GRAY,GRAY,N,2,PERSONAL,11.7,2,36.934,13.0,3,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,30.073,3,31.027,2.0,29,1.6699578894174951,54.30769230769231,SUV,7.5,25.5,Y,FWD
WHITE,BLACK,N,1,PERSONAL,16.995,0,22.168,5.0,18,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
RED,BLACK,N,1,PERSONAL,27.585,1,35.205,26.0,33,5.534839958792396,74.23076923076923,SUV,8.1,22.5,N,AWD
SILVER,BLACK,N,2,PERSONAL,7.998,3,81.784,16.0,49,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,OTHER,N,2,PERSONAL,6.95,8,166.597,18.0,35,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
BLUE,BLACK,N,1,PERSONAL,9.995,5,54.921,16.0,49,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
GRAY,BLACK,N,2,PERSONAL,23.49,3,23.914,22.0,27,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
WHITE,BLACK,N,1,PERSONAL,19.998,1,29.313,9.0,23,11.692583720044867,78.23076923076923,SEDAN,8.2,25.5,N,FWD
BLACK,BLACK,N,1,FLEET,16.498,3,39.141,16.0,26,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
SILVER,BLACK,N,1,PERSONAL,13.995,1,36.13,20.0,22,0.7338088088347337,93.76923076923077,SUV,5.8,27.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,45.0,3,37.387,22.0,14,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
OTHER,OTHER,N,1,PERSONAL,26.111,1,1.676,10.0,6,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
BLUE,BLACK,N,0,PERSONAL,18.596,1,20.902,16.0,45,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,AWD
BLUE,GRAY,Y,1,PERSONAL,9.495,3,110.148,13.0,33,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,BLACK,N,1,FLEET,39.994,1,30.982,9.0,14,11.692583720044867,78.23076923076923,SUV,7.9,18.5,N,AWD
WHITE,BEIGE,N,2,PERSONAL,12.85,6,41.246,6.0,15,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,14.995,1,28.554,14.0,8,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
SILVER,GRAY,Y,1,PERSONAL,14.7,1,16.83,13.0,22,4.156328806440607,79.07692307692308,SEDAN,8.3,30.5,N,FWD
BLACK,GRAY,Y,1,PERSONAL,9.5,4,63.698,13.0,50,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,2,PERSONAL,14.421,6,45.035,6.0,39,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
GRAY,BLACK,N,1,PERSONAL,15.995,1,8.0,14.0,11,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
SILVER,OTHER,N,1,PERSONAL,25.471,3,26.838,22.0,49,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
BLACK,BLACK,N,2,PERSONAL,12.882,1,5.887,10.0,8,13.832688602095642,71.61538461538461,SEDAN,7.9,31.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,32.579,3,23.261,2.0,50,1.6699578894174951,54.30769230769231,SUV,7.5,25.5,Y,AWD
GRAY,BLACK,Y,1,PERSONAL,6.884,9,84.788,16.0,34,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
SILVER,GRAY,N,1,PERSONAL,15.29,3,11.098,18.0,27,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
OTHER,BEIGE,N,1,FLEET,13.985,3,21.685,13.0,31,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,GRAY,N,1,PERSONAL,42.996,1,11.333,24.0,8,0.6528082167930821,68.3076923076923,SUV,6.6,17.0,Y,AWD
BLACK,GRAY,N,1,PERSONAL,17.988,1,28.439,5.0,29,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
SILVER,GRAY,N,1,PERSONAL,15.027,3,29.32,18.0,19,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
WHITE,BLACK,N,1,FLEET,10.449,1,42.416,16.0,29,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
WHITE,BEIGE,Y,1,PERSONAL,42.98,3,37.269,22.0,27,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
BLACK,BLACK,Y,2,PERSONAL,10.95,5,59.044,18.0,15,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
BLACK,BEIGE,N,1,PERSONAL,34.79,2,25.182,15.0,18,1.2036513555233697,55.38461538461539,SUV,8.5,24.5,Y,FWD
GRAY,BLACK,N,1,PERSONAL,18.196,3,3.105,16.0,3,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
BLACK,BLACK,N,1,PERSONAL,23.995,1,30.923,25.0,27,2.126715603110482,98.53846153846153,SEDAN,7.3,24.5,N,AWD
SILVER,GRAY,N,1,PERSONAL,14.447,2,44.832,13.0,31,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,AWD
BLACK,GRAY,N,1,PERSONAL,9.236,8,108.615,5.0,48,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,GRAY,N,1,PERSONAL,13.998,1,27.632,10.0,27,13.832688602095642,71.61538461538461,SUV,6.3,28.0,N,AWD
BLUE,GRAY,N,1,PERSONAL,25.792,3,36.904,24.0,29,0.6528082167930821,68.3076923076923,SUV,7.9,23.5,Y,FWD
BLACK,BLACK,N,1,PERSONAL,18.888,3,53.839,11.0,14,1.929191497070014,60.07692307692308,SUV,8.1,28.0,N,AWD
GRAY,BLACK,N,1,FLEET,20.27,3,24.317,16.0,14,6.28802759768661,76.23076923076923,SUV,7.4,23.5,N,AWD
BLACK,GRAY,N,1,PERSONAL,19.996,1,26.845,13.0,39,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,AWD
GRAY,OTHER,N,1,PERSONAL,17.998,1,31.395,5.0,14,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,6.0,3,75.164,20.0,39,0.7338088088347337,93.76923076923077,HATCHBACK,5.3,39.5,N,FWD
GRAY,OTHER,N,2,PERSONAL,4.95,12,97.253,29.0,49,0.6631075808160745,82.53846153846153,SEDAN,7.7,30.0,Y,FWD
SILVER,GRAY,N,1,FLEET,15.794,3,27.623,13.0,50,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,AWD
WHITE,GRAY,N,1,PERSONAL,23.372,0,4.585,9.0,44,11.692583720044867,78.23076923076923,SUV,8.4,29.0,N,AWD
BLACK,BLACK,N,1,PERSONAL,16.333,1,30.919,10.0,22,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
GRAY,GRAY,N,2,PERSONAL,5.95,10,131.482,31.0,49,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
WHITE,BLACK,N,2,PERSONAL,9.099,6,54.453,5.0,49,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
BLACK,BLACK,N,2,FLEET,11.582,2,62.054,16.0,29,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,BLACK,N,1,FLEET,13.4,1,32.574,16.0,6,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,15.69,1,37.847,16.0,27,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
WHITE,BLACK,Y,2,FLEET,12.999,2,44.249,14.0,33,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
BLACK,BLACK,Y,1,PERSONAL,15.0,3,43.532,16.0,9,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
BLACK,BLACK,Y,2,FLEET,5.995,9,105.534,16.0,31,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
WHITE,OTHER,Y,1,PERSONAL,3.991,11,227.742,5.0,14,12.1872269830779,43.23076923076923,VAN/MINIVAN,8.1,23.0,N,FWD
BLACK,BLACK,N,2,FLEET,8.0,6,111.205,14.0,8,3.9890632445645786,73.38461538461539,SUV,8.5,25.5,N,FWD
GRAY,BEIGE,Y,1,PERSONAL,22.336,3,36.809,2.0,10,1.6699578894174951,54.30769230769231,SUV,8.0,25.0,Y,AWD
RED,GRAY,N,2,PERSONAL,7.4,9,100.988,25.0,27,2.126715603110482,98.53846153846153,COUPE,8.3,24.5,Y,FWD
RED,BLACK,N,1,PERSONAL,20.999,0,3.885,9.0,49,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
GRAY,OTHER,N,1,PERSONAL,32.991,1,27.712,5.0,14,12.1872269830779,43.23076923076923,SUV,7.5,19.0,N,AWD
BLACK,BLACK,N,1,PERSONAL,24.0,1,23.604,16.0,14,6.28802759768661,76.23076923076923,SUV,7.4,23.5,N,FWD
BLUE,OTHER,N,1,PERSONAL,15.99,1,42.198,10.0,7,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
RED,OTHER,N,1,PERSONAL,18.495,5,93.546,5.0,5,12.1872269830779,43.23076923076923,VAN/MINIVAN,8.1,23.0,N,FWD
SILVER,GRAY,Y,2,PERSONAL,16.995,1,27.8,13.0,34,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,AWD
SILVER,BLACK,N,1,PERSONAL,13.99,0,19.327,5.0,50,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
GRAY,OTHER,N,1,PERSONAL,23.781,1,31.84,10.0,49,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
BLACK,BLACK,N,1,PERSONAL,16.692,3,37.533,18.0,39,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
OTHER,BEIGE,N,1,PERSONAL,12.9,3,6.303,13.0,50,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,2,FLEET,9.995,5,58.646,6.0,34,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,14.39,1,8.251,16.0,27,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,BLACK,N,1,FLEET,19.868,1,30.75,16.0,49,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,16.9,3,41.324,16.0,9,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
SILVER,BLACK,N,1,PERSONAL,18.0,0,21.852,9.0,15,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
GRAY,GRAY,N,1,PERSONAL,16.82,3,21.315,13.0,11,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,21.834,1,9.545,31.0,11,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
BLUE,GRAY,N,2,PERSONAL,14.988,1,36.179,13.0,14,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLUE,GRAY,N,1,PERSONAL,15.4,3,13.571,18.0,43,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
OTHER,BEIGE,N,2,PERSONAL,7.407,8,104.657,5.0,27,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,26.995,1,8.606,31.0,1,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
GRAY,BLACK,N,1,PERSONAL,11.99,1,37.712,16.0,14,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
RED,BEIGE,N,1,PERSONAL,16.995,3,28.753,18.0,43,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
BLACK,BLACK,Y,1,PERSONAL,11.939,2,41.101,16.0,33,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,BLACK,N,2,FLEET,10.395,6,51.62,16.0,52,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,BEIGE,N,1,PERSONAL,20.9,1,4.783,5.0,49,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,BLACK,Y,2,FLEET,9.499,12,180.982,12.0,20,0.8453554773218747,80.23076923076923,SUV,6.9,18.5,Y,AWD
BLUE,BEIGE,Y,1,PERSONAL,24.9,3,29.172,22.0,45,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
SILVER,BLACK,N,1,PERSONAL,9.694,3,32.46,16.0,50,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,14.895,1,30.609,10.0,22,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,18.19,0,15.092,14.0,10,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
BLACK,BLACK,N,2,FLEET,12.0,5,42.497,6.0,15,2.2234046752368357,58.76923076923077,HATCHBACK,8.0,33.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,25.439,3,21.868,22.0,14,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
GRAY,BLACK,N,1,PERSONAL,20.631,1,27.275,25.0,26,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,AWD
WHITE,BLACK,N,1,PERSONAL,17.895,1,39.411,10.0,49,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,BLACK,Y,1,PERSONAL,19.298,1,23.024,13.0,33,4.156328806440607,79.07692307692308,SUV,8.5,25.5,N,AWD
WHITE,BLACK,N,0,PERSONAL,15.991,1,8.477,25.0,14,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,24.946,3,42.471,22.0,34,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
BLACK,BLACK,N,1,PERSONAL,17.996,1,16.654,16.0,23,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,22.877,1,12.366,5.0,10,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,20.982,3,30.657,18.0,34,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
BLACK,BLACK,N,2,PERSONAL,8.899,5,105.366,16.0,14,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,BEIGE,N,2,FLEET,12.499,3,34.831,13.0,22,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,11.6,2,47.658,13.0,3,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,19.298,1,31.101,10.0,6,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,AWD
SILVER,BLACK,N,2,PERSONAL,17.995,5,68.811,26.0,50,5.534839958792396,74.23076923076923,SUV,7.1,21.0,N,FWD
BLUE,OTHER,N,1,PERSONAL,18.988,3,46.247,18.0,27,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,18.888,1,7.61,16.0,50,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
GRAY,BLACK,Y,2,PERSONAL,12.998,3,75.256,16.0,27,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
SILVER,BLACK,Y,2,FLEET,12.5,3,51.843,16.0,43,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,BEIGE,N,1,PERSONAL,9.897,8,61.359,3.0,27,1.0989843197019002,82.92307692307692,SEDAN,8.1,30.0,N,FWD
WHITE,OTHER,N,1,PERSONAL,22.0,3,46.712,18.0,9,8.336902292535045,48.69230769230769,SUV,8.5,29.0,N,AWD
WHITE,BLACK,N,1,PERSONAL,21.0,3,29.794,5.0,10,12.1872269830779,43.23076923076923,SUV,7.9,30.5,N,AWD
WHITE,BLACK,N,1,PERSONAL,21.995,3,44.916,17.0,49,0.8766066421183164,65.53846153846153,SUV,7.9,25.0,Y,FWD
WHITE,BLACK,N,1,PERSONAL,12.985,1,16.899,16.0,49,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,BLACK,Y,1,PERSONAL,20.76,3,40.399,22.0,14,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
BLACK,BLACK,N,1,PERSONAL,20.999,3,40.16,18.0,22,8.336902292535045,48.69230769230769,SUV,8.5,29.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,27.273,1,30.881,26.0,29,5.534839958792396,74.23076923076923,SUV,8.1,22.5,N,AWD
RED,BLACK,N,1,PERSONAL,11.999,1,17.0,16.0,39,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
RED,GRAY,N,2,FLEET,6.995,9,171.875,24.0,14,0.6528082167930821,68.3076923076923,SEDAN,7.4,26.5,Y,AWD
RED,GRAY,N,1,PERSONAL,12.99,3,21.733,13.0,14,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
GRAY,GRAY,Y,1,PERSONAL,27.295,3,35.234,2.0,27,1.6699578894174951,54.30769230769231,SUV,7.5,25.5,Y,FWD
WHITE,OTHER,N,1,PERSONAL,41.887,3,49.755,22.0,31,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,BLACK,N,1,PERSONAL,25.598,3,21.521,22.0,38,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
OTHER,BLACK,N,1,PERSONAL,13.9,1,34.587,10.0,49,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
RED,BEIGE,N,1,PERSONAL,15.99,3,87.507,18.0,27,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,23.795,1,29.398,10.0,10,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
BLACK,BLACK,Y,1,PERSONAL,24.495,1,28.293,10.0,10,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
WHITE,BLACK,N,1,PERSONAL,15.299,1,16.799,6.0,27,2.2234046752368357,58.76923076923077,COUPE,7.5,29.5,N,FWD
WHITE,GRAY,Y,1,PERSONAL,23.888,3,27.023,8.0,14,1.7781767945930906,74.0,SUV,8.6,26.5,Y,AWD
WHITE,BLACK,Y,1,PERSONAL,17.15,1,34.337,10.0,22,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
BLACK,BEIGE,N,1,PERSONAL,11.98,3,124.373,16.0,23,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
BLUE,BLACK,N,1,PERSONAL,14.9,1,25.128,14.0,19,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
BLACK,OTHER,N,1,PERSONAL,36.99,3,44.76,22.0,10,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
GRAY,GRAY,N,2,PERSONAL,6.0,8,161.805,18.0,7,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,13.995,1,38.527,13.0,14,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,14.775,1,38.573,16.0,27,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,11.9,6,168.889,10.0,23,13.832688602095642,71.61538461538461,SUV,7.3,20.5,N,AWD
SILVER,BLACK,N,1,PERSONAL,19.65,4,43.218,22.0,49,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
WHITE,BLACK,N,1,PERSONAL,10.999,3,42.246,14.0,6,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
GRAY,GRAY,N,2,PERSONAL,10.5,10,113.653,17.0,49,0.8766066421183164,65.53846153846153,SEDAN,7.4,28.0,Y,FWD
WHITE,OTHER,N,1,PERSONAL,32.988,1,32.002,5.0,14,12.1872269830779,43.23076923076923,SUV,7.5,19.0,N,AWD
GRAY,BLACK,Y,1,FLEET,30.985,3,30.821,22.0,10,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
GRAY,BLACK,N,1,PERSONAL,23.99,1,6.499,10.0,22,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
WHITE,GRAY,N,2,FLEET,5.995,9,121.926,10.0,29,13.832688602095642,71.61538461538461,SUV,8.3,25.0,N,AWD
BLACK,BLACK,N,1,PERSONAL,43.998,1,33.922,9.0,23,11.692583720044867,78.23076923076923,SUV,7.6,18.5,N,AWD
WHITE,GRAY,Y,1,PERSONAL,25.891,3,32.069,22.0,22,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
SILVER,BLACK,N,1,PERSONAL,18.413,0,40.613,9.0,49,11.692583720044867,78.23076923076923,SUV,8.4,29.0,N,AWD
BLUE,BLACK,N,0,PERSONAL,19.917,0,1.337,14.0,48,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,11.933,1,18.424,10.0,31,13.832688602095642,71.61538461538461,SEDAN,7.9,31.0,N,FWD
WHITE,BLACK,Y,1,PERSONAL,20.95,3,54.789,11.0,34,1.929191497070014,60.07692307692308,SUV,8.1,28.0,N,AWD
BLACK,BLACK,N,1,FLEET,12.59,3,27.872,16.0,14,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,GRAY,N,2,PERSONAL,5.5,7,138.021,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,25.691,1,18.296,10.0,14,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
BLACK,GRAY,N,1,PERSONAL,13.995,1,37.612,13.0,17,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLUE,GRAY,N,1,PERSONAL,39.988,1,16.426,10.0,22,13.832688602095642,71.61538461538461,SUV,8.3,20.5,N,AWD
GRAY,BLACK,N,1,PERSONAL,18.997,1,26.5,25.0,43,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,FWD
SILVER,OTHER,N,1,PERSONAL,17.972,1,28.739,25.0,14,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,FWD
OTHER,GRAY,N,1,FLEET,18.899,1,40.785,5.0,34,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,25.995,0,16.779,28.0,20,3.3940162460390058,72.07692307692308,SUV,7.8,28.0,N,AWD
BLACK,GRAY,Y,1,PERSONAL,12.999,3,8.131,13.0,9,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,13.152,1,8.188,16.0,42,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,OTHER,Y,1,PERSONAL,7.495,7,74.627,6.0,31,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
OTHER,BLACK,N,1,PERSONAL,15.5,1,34.049,14.0,12,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,4.998,10,173.936,5.0,27,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,22.999,0,17.212,9.0,9,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
WHITE,BEIGE,Y,1,FLEET,7.491,3,160.453,6.0,43,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
SILVER,GRAY,Y,2,PERSONAL,5.45,11,129.162,18.0,9,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,20.992,3,31.295,17.0,27,0.8766066421183164,65.53846153846153,SUV,7.9,25.0,Y,FWD
WHITE,BLACK,N,2,PERSONAL,19.98,3,39.855,11.0,27,1.929191497070014,60.07692307692308,SUV,8.1,28.0,N,AWD
SILVER,BLACK,N,1,FLEET,28.991,3,12.275,22.0,14,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,AWD
BLACK,BLACK,N,2,FLEET,15.771,5,74.78,22.0,49,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
SILVER,BLACK,Y,1,PERSONAL,13.5,3,36.686,13.0,29,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLACK,BLACK,Y,2,PERSONAL,6.0,10,104.25,11.0,7,1.929191497070014,60.07692307692308,SEDAN,7.9,30.5,N,FWD
SILVER,OTHER,N,1,PERSONAL,16.988,0,1.725,5.0,3,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
OTHER,BEIGE,Y,1,PERSONAL,7.9,7,113.665,5.0,31,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,17.65,3,24.759,16.0,22,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
BLACK,GRAY,N,2,PERSONAL,27.711,3,33.308,24.0,27,0.6528082167930821,68.3076923076923,SUV,7.9,23.5,Y,AWD
SILVER,OTHER,N,2,PERSONAL,17.276,3,34.542,18.0,22,8.336902292535045,48.69230769230769,SUV,7.4,31.0,N,AWD
SILVER,GRAY,N,1,PERSONAL,13.895,1,33.713,10.0,27,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
WHITE,BLACK,Y,1,PERSONAL,19.3,3,58.202,16.0,6,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
WHITE,GRAY,Y,2,FLEET,7.995,8,146.466,24.0,14,0.6528082167930821,68.3076923076923,SEDAN,7.4,26.5,Y,AWD
