vin,make,model,pricecategory,price,city,state,colorexterior,colorinterior,accidenthist,owner,usage,discount,bodytype,ReliabilityRank,CostOfLivingRank,PercentSales,AvgDaysToTurn,ReviewScore,AvgMPG,LuxurySportsOrHybrid,drivetrain,age,odo
1C4HJXEG0KW644449,JEEP,WRANGLER,EXCELLENT PRICE,34643.531376481704,MOUNT VERNON,WA,SILVER,BLACK,N,0,PERSONAL,Y,SUV,26.0,39,5.534839958792396,74.23076923076924,7.1,21.0,N,FWD,1.0,19.807
1FMCU9G94KUB83565,FORD,ESCAPE,EXCELLENT PRICE,16800.0,OMAHA,NE,SILVER,GRAY,N,1,PERSONAL,Y,SUV,10.0,17,13.832688602095642,71.61538461538461,8.3,25.0,N,AWD,1.0,26.895
1G4GJ5E36CF244745,BUICK,LACROSSE,EXCELLENT PRICE,6999.0,LAUREL,MD,BLACK,BLACK,Y,1,PERSONAL,Y,SEDAN,3.0,45,1.0989843197019002,82.92307692307692,8.1,30.0,N,FWD,8.0,119.114
3D7KU28CX3G800107,DODGE,RAM 2500,NOT LISTED,9949.0,LAS CRUCES,NM,GRAY,GRAY,N,2,PERSONAL,N,PICKUP,25.0,4,2.126715603110482,98.53846153846152,7.9,28.5,U,AWD,11.547138900174604,146.56620378416707
3C4NJDDB7KT811158,JEEP,COMPASS,FAIR PRICE,23995.0,ORLAND PARK,IL,GRAY,BLACK,N,1,PERSONAL,Y,SUV,26.0,9,5.534839958792396,74.23076923076924,7.0,27.5,N,AWD,1.0,16.002
3N1CN7AP8KL824355,NISSAN,VERSA,EXCELLENT PRICE,11200.0,VIRGINIA BEACH,VA,GRAY,BLACK,N,1,PERSONAL,Y,SEDAN,16.0,31,6.28802759768661,76.23076923076924,6.9,35.0,N,FWD,1.0,35.199
4T1B11HK3KU689654,TOYOTA,CAMRY,EXCELLENT PRICE,16534.0,DALLAS,TX,WHITE,GRAY,N,1,PERSONAL,N,SEDAN,5.0,14,12.1872269830779,43.230769230769226,8.7,35.0,N,FWD,1.0,26.825
1VWCN7A33EC065041,VOLKSWAGEN,PASSAT,NOT LISTED,10750.0,MURRIETA,CA,UNKNOWN,UNKNOWN,Y,2,FLEET,N,SEDAN,6.0,49,2.223404675236836,58.769230769230774,7.8,30.5,N,FWD,6.0,38.36
JF1GE616X8H506590,SUBARU,IMPREZA,EXCELLENT PRICE,4995.0,BERGENFIELD,NJ,SILVER,BLACK,Y,2,PERSONAL,Y,SEDAN,23.0,43,4.128452974634556,39.113463666989205,7.7,33.0,N,FWD,11.547138900174604,139.845
5NPD84LF8KH438112,HYUNDAI,ELANTRA,GREAT PRICE,13637.0,BULLHEAD CITY,AZ,RED,GRAY,N,1,PERSONAL,Y,SEDAN,13.0,29,4.156328806440607,79.07692307692308,8.1,31.0,N,FWD,1.0,31.501
3VWC57BU3KM129824,VOLKSWAGEN,JETTA,EXCELLENT PRICE,12591.0,SANFORD,FL,WHITE,BLACK,N,1,PERSONAL,Y,SEDAN,6.0,27,2.223404675236836,58.769230769230774,7.7,35.0,N,FWD,1.0,32.472
1N4AA6AP9HC402034,NISSAN,MAXIMA,EXCELLENT PRICE,15999.0,BEAUFORT,SC,WHITE,BEIGE,N,2,PERSONAL,Y,SEDAN,16.0,23,6.28802759768661,76.23076923076924,7.8,25.0,N,FWD,3.0,88.93
3KPC24A32KE079415,HYUNDAI,ACCENT,GREAT PRICE,12971.0,COLUMBIA,CT,WHITE,BLACK,N,1,PERSONAL,Y,SEDAN,13.0,44,4.156328806440607,79.07692307692308,8.3,33.0,N,FWD,1.0,8.544
1C6RR7LT8KS582116,RAM,1500 CLASSIC,EXCELLENT PRICE,26669.0,GLADSTONE,OR,RED,BLACK,N,1,PERSONAL,Y,PICKUP,19.0,48,4.144945910843808,98.15384615384615,7.9,28.5,U,AWD,1.0,27.853
5NPD84LF7HH008242,HYUNDAI,ELANTRA,EXCELLENT PRICE,10999.0,LAS VEGAS,NV,GRAY,GRAY,N,1,FLEET,Y,SEDAN,13.0,38,4.156328806440607,79.07692307692308,8.1,31.0,N,FWD,3.0,27.42
5NPD84LF6HH096894,HYUNDAI,ELANTRA,EXCELLENT PRICE,10798.0,WEST PARK,FL,BLUE,BLACK,N,1,FLEET,Y,SEDAN,13.0,27,4.156328806440607,79.07692307692308,8.1,31.0,N,FWD,3.0,29.162
WA1LGAFE7DD000359,AUDI,Q7,EXCELLENT PRICE,12995.0,KENNESAW,GA,GRAY,BLACK,N,2,PERSONAL,Y,SUV,15.0,10,1.2036513555233697,55.384615384615394,8.1,22.0,Y,FWD,7.0,100.789
JTHBK1GG3F2165855,LEXUS,ES,EXCELLENT PRICE,15494.0,YONKERS,NY,WHITE,UNKNOWN,Y,2,FLEET,Y,SEDAN,2.0,50,1.6699578894174951,54.30769230769231,8.1,27.5,Y,FWD,5.0,49.874
1GNSKBKC2KR363976,CHEVROLET,TAHOE,FAIR PRICE,34643.531376481704,ELLISVILLE,MO,BLACK,BLACK,N,1,PERSONAL,Y,SUV,9.0,6,11.692583720044867,78.23076923076924,7.9,18.5,N,AWD,1.0,20.793
2HGFB2F83CH547231,HONDA,CIVIC,EXCELLENT PRICE,7777.0,NATIONAL CITY,CA,WHITE,UNKNOWN,N,2,PERSONAL,Y,SEDAN,18.0,49,8.336902292535045,48.69230769230769,8.2,34.0,N,FWD,8.0,105.459
5UXWX9C50D0A21018,BMW,X3,EXCELLENT PRICE,10500.0,JOHNSON CITY,TN,BLACK,UNKNOWN,N,1,FLEET,Y,SUV,8.0,11,1.7781767945930906,74.0,8.6,26.5,Y,AWD,7.0,106.641
1N4AL3AP9FC186143,NISSAN,ALTIMA,EXCELLENT PRICE,7500.0,NORTH HOLLYWOOD,CA,SILVER,BLACK,Y,2,FLEET,Y,SEDAN,16.0,49,6.28802759768661,76.23076923076924,7.7,33.5,N,FWD,5.0,92.443
2T2ZZMCAXHC047302,LEXUS,RX,EXCELLENT PRICE,29145.0,MISSION VIEJO,CA,GRAY,GRAY,N,1,PERSONAL,Y,SUV,2.0,49,1.6699578894174951,54.30769230769231,7.5,25.5,Y,FWD,3.0,48.25
WMWZG3C57BTY35524,MINI,CLUBMAN,NOT LISTED,4995.0,SAN DIEGO,CA,BLACK,BLACK,Y,2,FLEET,N,HATCHBACK,21.0,49,0.17172971196009762,100.3846153846154,7.9,28.5,U,FWD,9.0,120.85
3KPC24A31KE070799,HYUNDAI,ACCENT,GREAT PRICE,12545.0,DURHAM,NC,GRAY,BLACK,N,1,PERSONAL,Y,SEDAN,13.0,22,4.156328806440607,79.07692307692308,8.3,33.0,N,FWD,1.0,28.57
3C4PDDEG3KT687593,DODGE,JOURNEY,GREAT PRICE,18900.0,OKLAHOMA CITY,OK,BLACK,RED,N,1,PERSONAL,Y,SUV,25.0,3,2.126715603110482,98.53846153846152,5.5,22.0,N,AWD,1.0,26.327
2C3CCAEG2KH705885,CHRYSLER,300,EXCELLENT PRICE,23990.0,CLEARWATER,FL,GRAY,BLACK,N,1,PERSONAL,Y,SEDAN,31.0,27,0.6898618253052382,94.76923076923076,8.0,20.5,N,AWD,1.0,8.699
JM3TCACY1K0312060,MAZDA,CX9,EXCELLENT PRICE,21980.0,AUSTIN,TX,RED,BEIGE,N,1,PERSONAL,N,SUV,11.0,14,1.9291914970700141,60.07692307692307,8.4,25.0,N,FWD,1.0,37.69
3GKALMEV2JL254678,GMC,TERRAIN,EXCELLENT PRICE,16900.0,ROSEVILLE,MI,BLACK,BLACK,Y,1,PERSONAL,Y,SUV,28.0,12,3.3940162460390058,72.07692307692308,7.8,28.0,N,FWD,2.0,5.372
1GKS2GKC8KR210691,GMC,YUKON,GREAT PRICE,34643.531376481704,FREEHOLD,NJ,RED,BROWN,Y,1,PERSONAL,Y,SUV,28.0,43,3.3940162460390058,72.07692307692308,6.5,18.5,N,AWD,1.0,12.652
5XXGT4L31LG394470,KIA,OPTIMA,GREAT PRICE,18000.0,CLINTON,TN,BLUE,BLACK,N,1,PERSONAL,Y,SEDAN,14.0,11,3.9890632445645786,73.38461538461539,8.4,28.5,N,FWD,0.0,18.431
55SWF4JB2HU205721,MERCEDES-BENZ,CCLASS,EXCELLENT PRICE,19500.0,SUNNIVALE,CA,WHITE,BLACK,N,1,PERSONAL,Y,SEDAN,22.0,49,2.208680273976825,57.92307692307693,7.9,28.5,Y,AWD,3.0,36.799
5NPD84LFXKH477459,HYUNDAI,ELANTRA,FAIR PRICE,13934.0,ELLICOTT CITY,MD,WHITE,BLACK,N,1,PERSONAL,Y,SEDAN,13.0,45,4.156328806440607,79.07692307692308,8.1,31.0,N,FWD,1.0,39.585
4JGDF6EE4HA753930,MERCEDES-BENZ,GLS,GREAT PRICE,34643.531376481704,FISHERS,IN,GRAY,BLACK,Y,1,PERSONAL,Y,SUV,22.0,7,2.208680273976825,57.92307692307693,8.4,19.0,Y,FWD,3.0,39.453
1FATP8UH8K5159061,FORD,MUSTANG,EXCELLENT PRICE,22490.0,PLANO,TX,RED,BLACK,N,1,PERSONAL,N,COUPE,10.0,14,13.832688602095642,71.61538461538461,8.3,26.0,Y,FWD,1.0,25.119
KM8J23A47KU926808,HYUNDAI,TUCSON,GREAT PRICE,15997.0,LAS VEGAS,NV,SILVER,GRAY,N,1,FLEET,Y,SUV,13.0,38,4.156328806440607,79.07692307692308,7.9,26.5,N,FWD,1.0,38.169
2HGFG12698H556345,HONDA,CIVIC,NOT LISTED,4000.0,HOUSTON,TX,SILVER,GRAY,N,1,PERSONAL,N,SEDAN,18.0,14,8.336902292535045,48.69230769230769,8.2,34.0,N,FWD,11.547138900174604,139.886
1N4BL4CV5KC174572,NISSAN,ALTIMA,GREAT PRICE,17914.0,WEST SPRINGFIELD,MA,BLACK,BLACK,N,1,PERSONAL,Y,SEDAN,16.0,47,6.28802759768661,76.23076923076924,7.7,33.5,N,FWD,1.0,26.258
3FA6P0CD3KR118833,FORD,FUSION,EXCELLENT PRICE,16548.0,TUCSON,AZ,WHITE,BLACK,N,1,FLEET,Y,SEDAN,10.0,29,13.832688602095642,71.61538461538461,8.2,26.0,N,FWD,1.0,42.077
1FAHP2FW5AG166874,FORD,TAURUS,EXCELLENT PRICE,3991.0,HOLLYWOOD,FL,WHITE,GRAY,N,2,FLEET,Y,SEDAN,10.0,27,13.832688602095642,71.61538461538461,7.2,22.0,N,FWD,10.0,131.457
1N4AL3AP7FN887350,NISSAN,ALTIMA,EXCELLENT PRICE,7400.0,MABLETON,GA,SILVER,BLACK,N,2,FLEET,Y,SEDAN,16.0,10,6.28802759768661,76.23076923076924,7.7,33.5,N,FWD,5.0,100.952
JM3TCBCY7K0312215,MAZDA,CX9,EXCELLENT PRICE,26597.0,MURRAY,UT,WHITE,BEIGE,N,1,PERSONAL,Y,SUV,11.0,26,1.9291914970700141,60.07692307692307,8.4,25.0,N,AWD,1.0,27.357
4JGDF7DE7DA240074,MERCEDES-BENZ,GL,EXCELLENT PRICE,23990.0,BURBANK,CA,BLACK,BLACK,Y,2,PERSONAL,Y,SUV,22.0,49,2.208680273976825,57.92307692307693,8.4,19.0,Y,FWD,7.0,70.813
2FMHK6DTXKBA20841,FORD,FLEX,EXCELLENT PRICE,26900.0,JUPITER,FL,WHITE,BEIGE,N,1,PERSONAL,Y,SUV,10.0,27,13.832688602095642,71.61538461538461,8.0,19.5,N,AWD,1.0,19.396
58ABK1GG1HU065508,LEXUS,ES,EXCELLENT PRICE,23200.0,MACON,GA,BLACK,BEIGE,Y,1,PERSONAL,Y,SEDAN,2.0,10,1.6699578894174951,54.30769230769231,8.1,27.5,Y,FWD,3.0,26.057
55SWF4JB6JU239554,MERCEDES-BENZ,CCLASS,EXCELLENT PRICE,27662.0,ROCKLIN,CA,WHITE,RED,N,1,PERSONAL,Y,SEDAN,22.0,49,2.208680273976825,57.92307692307693,7.9,28.5,Y,AWD,2.0,33.159
3FA6P0D97KR118196,FORD,FUSION,EXCELLENT PRICE,17673.0,FRESNO,CA,GRAY,BLACK,N,1,PERSONAL,Y,SEDAN,10.0,49,13.832688602095642,71.61538461538461,8.2,26.0,N,AWD,1.0,39.558
1HGCR2F7XHA228209,HONDA,ACCORD,GREAT PRICE,17650.0,BIRMINGHAM,AL,GRAY,BLACK,N,1,PERSONAL,Y,SEDAN,18.0,8,8.336902292535045,48.69230769230769,8.1,34.0,N,FWD,3.0,45.038
3C6JR7AG0DG553643,RAM,1500,EXCELLENT PRICE,10850.0,CASTLE ROCK,CO,WHITE,BLACK,N,1,PERSONAL,Y,PICKUP,19.0,33,4.144945910843808,98.15384615384615,8.7,22.5,N,AWD,7.0,104.947
3KPA24AB6KE181850,KIA,RIO,EXCELLENT PRICE,11897.0,NASHVILLE,TN,WHITE,BLACK,N,2,PERSONAL,Y,SEDAN,14.0,11,3.9890632445645786,73.38461538461539,8.1,32.5,N,FWD,1.0,24.177
JTMBD35V785169563,TOYOTA,RAV4,EXCELLENT PRICE,8300.0,RICHMOND,VA,BLACK,GRAY,N,2,PERSONAL,Y,SUV,5.0,31,12.1872269830779,43.230769230769226,7.9,30.5,N,AWD,11.547138900174604,85.516
KMHD74LFXHU412737,HYUNDAI,ELANTRA,EXCELLENT PRICE,6750.0,PORTLAND,OR,SILVER,GRAY,Y,2,PERSONAL,Y,SEDAN,13.0,48,4.156328806440607,79.07692307692308,8.1,31.0,N,FWD,3.0,42.263
3N1AB6AP2CL759773,NISSAN,SENTRA,EXCELLENT PRICE,5499.0,WEST COVINA,CA,WHITE,BLACK,N,2,PERSONAL,Y,SEDAN,16.0,49,6.28802759768661,76.23076923076924,7.2,33.0,N,FWD,8.0,91.771
5YFEPRAE5LP045638,TOYOTA,COROLLA,FAIR PRICE,17988.0,NORTH DARTMOUTH,MA,WHITE,GRAY,N,1,FLEET,Y,SEDAN,5.0,47,12.1872269830779,43.230769230769226,7.9,32.0,N,FWD,0.0,8.158
55SWF4JB4HU200746,MERCEDES-BENZ,CCLASS,EXCELLENT PRICE,20990.0,LAWNDALE,CA,WHITE,BLACK,N,2,PERSONAL,Y,SEDAN,22.0,49,2.208680273976825,57.92307692307693,7.9,28.5,Y,AWD,3.0,30.0
2HGFC2F5XHH522854,HONDA,CIVIC,GREAT PRICE,15787.0,TUCSON,AZ,SILVER,BLACK,Y,1,PERSONAL,Y,SEDAN,18.0,29,8.336902292535045,48.69230769230769,8.2,34.0,N,FWD,3.0,29.96
4T1B11HK5KU720368,TOYOTA,CAMRY,GREAT PRICE,16205.0,FONTANA,CA,WHITE,UNKNOWN,N,1,PERSONAL,Y,SEDAN,5.0,49,12.1872269830779,43.230769230769226,8.7,35.0,N,FWD,1.0,29.073
3FAHP0HA8CR154252,FORD,FUSION,EXCELLENT PRICE,5993.0,CORNELIUS,NC,WHITE,GRAY,N,2,PERSONAL,Y,SEDAN,10.0,22,13.832688602095642,71.61538461538461,8.2,26.0,N,FWD,8.0,120.488
1C6RR7GT9FS640542,RAM,1500,EXCELLENT PRICE,19450.0,WATERBURY,CT,WHITE,GRAY,N,2,PERSONAL,Y,PICKUP,19.0,44,4.144945910843808,98.15384615384615,8.7,22.5,N,AWD,5.0,95.25
KNMAT2MT4KP511426,NISSAN,ROGUE,FAIR PRICE,18860.0,HINESVILLE,GA,WHITE,BLACK,N,1,PERSONAL,N,SUV,16.0,10,6.28802759768661,76.23076923076924,7.4,29.5,N,FWD,1.0,30.929
3N1AB7AP6KL622761,NISSAN,SENTRA,EXCELLENT PRICE,11995.0,LYNNWOOD,WA,GRAY,BLACK,N,1,FLEET,Y,SEDAN,16.0,39,6.28802759768661,76.23076923076924,7.2,33.0,N,FWD,1.0,25.202
5NPD84LF2KH432242,HYUNDAI,ELANTRA,GREAT PRICE,12696.0,COCOA,FL,BLACK,BLACK,N,1,PERSONAL,Y,SEDAN,13.0,27,4.156328806440607,79.07692307692308,8.1,31.0,N,FWD,1.0,39.314
2GNAXSEV6J6271600,CHEVROLET,EQUINOX,GREAT PRICE,16581.0,COLUMBUS,OH,WHITE,BLACK,Y,1,PERSONAL,Y,SUV,9.0,15,11.692583720044867,78.23076923076924,8.4,29.0,N,AWD,2.0,30.023
58ABK1GG4HU048086,LEXUS,ES,EXCELLENT PRICE,25588.0,PHOENIX,AZ,WHITE,BEIGE,N,1,PERSONAL,Y,SEDAN,2.0,29,1.6699578894174951,54.30769230769231,8.1,27.5,Y,FWD,3.0,16.659
1FDWE35L07DB20203,FORD,ECONOLINE COMMERCIAL CUTAWAY,NOT LISTED,12988.0,HOUSTON,TX,WHITE,UNKNOWN,N,0,PERSONAL,N,TRUCK,10.0,14,13.832688602095642,71.61538461538461,7.9,28.5,U,FWD,11.547138900174604,32.435
5NPD84LF0KH417237,HYUNDAI,ELANTRA,GREAT PRICE,13250.0,MARLBOROUGH,MA,BLACK,GRAY,N,1,PERSONAL,Y,SEDAN,13.0,47,4.156328806440607,79.07692307692308,8.1,31.0,N,FWD,1.0,37.47
WDDGF4HB4EG254857,MERCEDES-BENZ,CCLASS,NOT LISTED,9995.0,RENTON,WA,SILVER,BLACK,N,1,PERSONAL,N,SEDAN,22.0,39,2.208680273976825,57.92307692307693,7.9,28.5,Y,AWD,6.0,99.538
2C4RDGCG9KR614499,DODGE,GRAND CARAVAN,GREAT PRICE,16600.0,NEWPORT NEWS,VA,GRAY,BLACK,N,1,PERSONAL,Y,VAN/MINIVAN,25.0,31,2.126715603110482,98.53846153846152,6.8,21.0,N,FWD,1.0,36.937
KM8J3CA20HU446792,HYUNDAI,TUCSON,EXCELLENT PRICE,16850.0,STAFFORD,TX,BLACK,GRAY,N,1,PERSONAL,N,SUV,13.0,14,4.156328806440607,79.07692307692308,7.9,26.5,N,AWD,3.0,44.046
KMHD84LF5KU741950,HYUNDAI,ELANTRA,GREAT PRICE,12899.0,WAKE FOREST,NC,BLACK,GRAY,N,1,PERSONAL,Y,SEDAN,13.0,22,4.156328806440607,79.07692307692308,8.1,31.0,N,FWD,1.0,40.083
4T1BK1FK2CU002536,TOYOTA,CAMRY,EXCELLENT PRICE,8990.0,LAFAYETTE,LA,BLACK,GRAY,N,2,PERSONAL,Y,SEDAN,5.0,18,12.1872269830779,43.230769230769226,8.7,35.0,N,FWD,8.0,117.228
KMHGH4JHXEU089302,HYUNDAI,EQUUS,EXCELLENT PRICE,17000.0,BATON ROUGE,LA,BLACK,BEIGE,Y,2,PERSONAL,Y,SEDAN,13.0,18,4.156328806440607,79.07692307692308,7.9,28.5,U,FWD,6.0,51.714
3C4PDCBG9DT577925,DODGE,JOURNEY,EXCELLENT PRICE,5511.0,O'FALLON,IL,SILVER,BLACK,Y,1,PERSONAL,Y,SUV,25.0,9,2.126715603110482,98.53846153846152,5.5,22.0,N,FWD,7.0,135.957
WP0CA2984XU626149,PORSCHE,BOXSTER,EXCELLENT PRICE,7991.0,PORTLAND,OR,SILVER,BLACK,N,2,PERSONAL,Y,CONVERTIBLE,4.0,48,0.3717750109796104,74.23076923076924,8.8,24.5,Y,FWD,11.547138900174604,93.33
YV1RS592892723660,VOLVO,S60,NOT LISTED,3495.0,HASBROUCK HEIGHTS,NJ,BLACK,BEIGE,N,2,PERSONAL,N,SEDAN,29.0,43,0.6631075808160745,82.53846153846153,7.7,30.0,Y,FWD,11.0,146.56620378416707
JTJBT20X670145379,LEXUS,GX,EXCELLENT PRICE,8982.0,HASBROUCK HEIGHTS,NJ,WHITE,BEIGE,N,2,PERSONAL,Y,SUV,2.0,43,1.6699578894174951,54.30769230769231,7.2,16.5,Y,FWD,11.547138900174604,135.079
KM8J3CA46HU507094,HYUNDAI,TUCSON,GREAT PRICE,20780.0,LANGHORNE,PA,SILVER,BLACK,N,1,PERSONAL,Y,SUV,13.0,34,4.156328806440607,79.07692307692308,7.9,26.5,N,AWD,3.0,13.321
JA4MT41X88Z003144,MITSUBISHI,OUTLANDER,NOT LISTED,6895.0,SANFORD,NC,GOLD,BEIGE,N,2,PERSONAL,N,SUV,20.0,22,0.7338088088347337,93.76923076923076,6.3,27.5,N,AWD,11.547138900174604,111.359
3N1AB7AP0KY457521,NISSAN,SENTRA,FAIR PRICE,14950.0,BIRMINGHAM,AL,WHITE,BLACK,N,1,PERSONAL,Y,SEDAN,16.0,8,6.28802759768661,76.23076923076924,7.2,33.0,N,FWD,1.0,12.877
3C6UR5DJ4KG700049,RAM,2500,GREAT PRICE,34643.531376481704,PHOENIX,AZ,BLACK,BLACK,N,1,PERSONAL,Y,PICKUP,19.0,29,4.144945910843808,98.15384615384615,8.7,22.5,N,AWD,1.0,5.13
5UXFE835X9L309681,BMW,X5,EXCELLENT PRICE,9940.0,HAYWARD,CA,SILVER,BLACK,N,2,FLEET,Y,SUV,8.0,49,1.7781767945930906,74.0,7.7,23.0,Y,AWD,11.0,106.09
JF1GE60649H507161,SUBARU,IMPREZA,NOT LISTED,4660.0,TOOELE,UT,BLUE,BLACK,N,0,PERSONAL,N,SEDAN,23.0,26,4.128452974634556,39.113463666989205,7.7,33.0,N,FWD,11.0,113.406
3N1CN7AP6JL878655,NISSAN,VERSA,EXCELLENT PRICE,10000.0,OWINGS MILLS,MD,BLACK,BLACK,N,1,PERSONAL,Y,SEDAN,16.0,45,6.28802759768661,76.23076923076924,6.9,35.0,N,FWD,2.0,45.448
3VW267AJ8GM339536,VOLKSWAGEN,JETTA,EXCELLENT PRICE,7988.0,DULUTH,GA,WHITE,BLACK,Y,2,FLEET,Y,SEDAN,6.0,10,2.223404675236836,58.769230769230774,7.7,35.0,N,FWD,4.0,78.632
WDDWJ4KBXHF328554,MERCEDES-BENZ,CCLASS,GREAT PRICE,25891.0,GREENVILLE,NC,WHITE,GRAY,Y,1,PERSONAL,Y,SEDAN,22.0,22,2.208680273976825,57.92307692307693,7.9,28.5,Y,FWD,3.0,32.069
SHHFK7H71HU200685,HONDA,CIVIC,EXCELLENT PRICE,17922.0,BLAIR,NE,WHITE,UNKNOWN,N,1,PERSONAL,Y,SEDAN,18.0,17,8.336902292535045,48.69230769230769,8.2,34.0,N,FWD,3.0,55.08
55SWF4KB1HU196489,MERCEDES-BENZ,CCLASS,EXCELLENT PRICE,25732.0,LAKE BLUFF,IL,BLACK,BLACK,Y,1,PERSONAL,Y,SEDAN,22.0,9,2.208680273976825,57.92307692307693,7.9,28.5,Y,FWD,3.0,21.022
3N1AB7AP0KY206465,NISSAN,SENTRA,EXCELLENT PRICE,12488.0,ANACORTES,WA,BLUE,BLACK,N,1,PERSONAL,Y,SEDAN,16.0,39,6.28802759768661,76.23076923076924,7.2,33.0,N,FWD,1.0,33.159
1GKS2GKC4KR344212,GMC,YUKON,GREAT PRICE,34643.531376481704,BOUNTIFUL,UT,GRAY,BLACK,N,1,PERSONAL,Y,SUV,28.0,26,3.3940162460390058,72.07692307692308,6.5,18.5,N,AWD,1.0,17.559
1FADP3K27EL112173,FORD,FOCUS,EXCELLENT PRICE,5990.0,EVERETT,WA,BLACK,GRAY,N,1,PERSONAL,Y,SEDAN,10.0,39,13.832688602095642,71.61538461538461,7.9,28.5,U,FWD,6.0,74.772
4JGDF7CE5DA101417,MERCEDES-BENZ,GL,EXCELLENT PRICE,13995.0,ACWORTH,GA,WHITE,BLACK,Y,2,PERSONAL,Y,SUV,22.0,10,2.208680273976825,57.92307692307693,8.4,19.0,Y,FWD,7.0,100.81
1FMFU185X5LA92854,FORD,EXPEDITION,EXCELLENT PRICE,4500.0,BRANSON,MO,WHITE,UNKNOWN,Y,2,PERSONAL,Y,SUV,10.0,6,13.832688602095642,71.61538461538461,8.3,20.5,N,AWD,11.547138900174604,146.56620378416707
1FTRX12W46KD65188,FORD,F150,EXCELLENT PRICE,5925.0,ENGLEWOOD,CO,WHITE,GRAY,N,1,PERSONAL,Y,PICKUP,10.0,33,13.832688602095642,71.61538461538461,8.8,22.0,N,FWD,11.547138900174604,122.41
2HGFC1F76HH658877,HONDA,CIVIC,EXCELLENT PRICE,15991.0,LAGUNA NIGUEL,CA,GRAY,BLACK,N,1,PERSONAL,Y,SEDAN,18.0,49,8.336902292535045,48.69230769230769,8.2,34.0,N,FWD,3.0,51.305
4T1BF1FKXFU010411,TOYOTA,CAMRY,EXCELLENT PRICE,10874.0,MOUNT AIRY,NC,SILVER,GRAY,Y,2,PERSONAL,Y,SEDAN,5.0,22,12.1872269830779,43.230769230769226,8.7,35.0,N,FWD,5.0,93.163
3N1AB7AP9KY277776,NISSAN,SENTRA,EXCELLENT PRICE,12307.0,CHANDLER,AZ,BLUE,BLACK,N,1,FLEET,Y,SEDAN,16.0,29,6.28802759768661,76.23076923076924,7.2,33.0,N,FWD,1.0,30.462
4T1B11HK2KU206879,TOYOTA,CAMRY,GREAT PRICE,17988.0,PHOENIX,AZ,SILVER,GRAY,N,1,PERSONAL,Y,SEDAN,5.0,29,12.1872269830779,43.230769230769226,8.7,35.0,N,FWD,1.0,31.553
1N4AL3AP5FN894684,NISSAN,ALTIMA,EXCELLENT PRICE,7499.0,FONTANA,CA,GRAY,UNKNOWN,N,2,FLEET,Y,SEDAN,16.0,49,6.28802759768661,76.23076923076924,7.7,33.5,N,FWD,5.0,99.511
2T2ZZMCA5HC063102,LEXUS,RX,EXCELLENT PRICE,28200.0,SAN JOSE,CA,GRAY,BLACK,N,1,PERSONAL,Y,SUV,2.0,49,1.6699578894174951,54.30769230769231,7.5,25.5,Y,FWD,3.0,31.769
3C6UR5DJ2KG698494,RAM,2500,GREAT PRICE,34643.531376481704,PHOENIX,AZ,BLACK,BLACK,N,1,PERSONAL,Y,PICKUP,19.0,29,4.144945910843808,98.15384615384615,8.7,22.5,N,AWD,1.0,3.657
2C4RDGCG9KR635045,DODGE,GRAND CARAVAN,GREAT PRICE,16992.0,SAN ANTONIO,TX,WHITE,BLACK,N,1,PERSONAL,N,VAN/MINIVAN,25.0,14,2.126715603110482,98.53846153846152,6.8,21.0,N,FWD,1.0,48.718
1J4GW48S94C100347,JEEP,GRAND CHEROKEE,EXCELLENT PRICE,2995.0,UNIONTOWN,PA,GRAY,BLACK,Y,2,FLEET,Y,SUV,26.0,34,5.534839958792396,74.23076923076924,8.1,22.5,N,AWD,11.547138900174604,146.56620378416707
1HGCP2F8XCA124648,HONDA,ACCORD,EXCELLENT PRICE,6950.0,SMYRNA,DE,BLACK,UNKNOWN,N,2,PERSONAL,Y,SEDAN,18.0,35,8.336902292535045,48.69230769230769,8.1,34.0,N,FWD,8.0,146.56620378416707
2GNALCEK4G6318641,CHEVROLET,EQUINOX,NOT LISTED,13563.0,KAKTOVIK,AK,SILVER,BLACK,N,2,FLEET,N,SUV,9.0,46,11.692583720044867,78.23076923076924,8.4,29.0,N,FWD,4.0,12.509
2C4RDGCG1KR642975,DODGE,GRAND CARAVAN,GREAT PRICE,17911.0,HARRISONVILLE,MO,BLUE,BLACK,N,1,PERSONAL,Y,VAN/MINIVAN,25.0,6,2.126715603110482,98.53846153846152,6.8,21.0,N,FWD,1.0,25.343
1GKS1GKC6KR136769,GMC,YUKON,EXCELLENT PRICE,34643.531376481704,HUNTSVILLE,TX,GRAY,BLACK,N,1,PERSONAL,N,SUV,28.0,14,3.3940162460390058,72.07692307692308,6.5,18.5,N,FWD,1.0,29.3
KNMAT2MT6KP503019,NISSAN,ROGUE,GREAT PRICE,17100.0,CHESAPEAKE,VA,SILVER,BLACK,N,1,PERSONAL,Y,SUV,16.0,31,6.28802759768661,76.23076923076924,7.4,29.5,N,FWD,1.0,35.649
JTJYARBZ0H2059112,LEXUS,NX,EXCELLENT PRICE,24995.0,SAN ANTONIO,TX,BLACK,BEIGE,N,1,FLEET,N,SUV,2.0,14,1.6699578894174951,54.30769230769231,8.0,25.0,Y,FWD,3.0,40.114
